uid,agent,route_idx,n_routes,length,len1,len2,hx,hy,sx,sy
n3_fork_12ae5ae2,0,3,4,15.086137,8.209841,6.876296,-0.214635,0.976694,6.902174,3.446167
n3_fork_12ae5ae2,1,0,4,5.410347,2.722214,2.688133,-0.995422,0.095581,7.933810,5.736428
n3_fork_12ae5ae2,1,1,4,6.014795,2.722214,3.292581,-0.995422,0.095581,7.933810,5.736428
n3_fork_12ae5ae2,1,2,4,6.094437,3.406304,2.688133,0.198387,0.980124,7.933810,5.736428
n3_fork_12ae5ae2,1,3,4,6.698885,3.406304,3.292581,0.198387,0.980124,7.933810,5.736428
n3_fork_12ae5ae2,2,0,4,21.591652,11.452731,10.138921,0.778037,0.628219,2.378028,2.934868
n3_fork_12ae5ae2,2,1,4,21.768467,11.629546,10.138921,0.854921,0.518759,2.378028,2.934868
n3_fork_12ae5ae2,2,2,4,23.156959,11.452731,11.704228,0.778037,0.628219,2.378028,2.934868
n3_fork_12ae5ae2,2,3,4,23.333774,11.629546,11.704228,0.854921,0.518759,2.378028,2.934868
n3_fork_1736e8c3,0,0,4,8.325340,5.635660,2.689679,-0.676542,-0.736404,8.554886,8.586085
n3_fork_1736e8c3,0,1,4,8.337166,5.647487,2.689679,-0.638620,-0.769522,8.554886,8.586085
n3_fork_1736e8c3,0,2,4,8.965255,5.635660,3.329595,-0.676542,-0.736404,8.554886,8.586085
n3_fork_1736e8c3,0,3,4,8.977082,5.647487,3.329595,-0.638620,-0.769522,8.554886,8.586085
n3_fork_1736e8c3,1,0,2,8.474396,5.212948,3.261448,0.804866,-0.593457,6.064101,8.054245
n3_fork_1736e8c3,1,1,2,9.574099,6.312651,3.261448,0.035442,-0.999372,6.064101,8.054245
n3_fork_1736e8c3,2,0,4,10.413357,5.245326,5.168031,0.999216,0.039586,2.257792,8.646375
n3_fork_1736e8c3,2,1,4,10.805307,5.637277,5.168031,0.875041,-0.484049,2.257792,8.646375
n3_fork_1736e8c3,2,2,4,11.148422,5.245326,5.903096,0.999216,0.039586,2.257792,8.646375
n3_fork_1736e8c3,2,3,4,11.540372,5.637277,5.903096,0.875041,-0.484049,2.257792,8.646375
n3_fork_190e8c54,0,0,4,16.044286,3.718121,12.326165,-0.999889,0.014894,7.814652,10.687587
n3_fork_190e8c54,0,1,4,16.692785,3.718121,12.974664,-0.999889,0.014894,7.814652,10.687587
n3_fork_190e8c54,0,2,4,16.749307,4.423142,12.326165,-0.868325,-0.495996,7.814652,10.687587
n3_fork_190e8c54,0,3,4,17.397806,4.423142,12.974664,-0.868325,-0.495996,7.814652,10.687587
n3_fork_190e8c54,1,0,4,10.785026,4.724848,6.060178,0.386413,-0.922326,0.992019,9.529070
n3_fork_190e8c54,1,1,4,10.868090,4.807912,6.060178,0.522940,-0.852369,0.992019,9.529070
n3_fork_190e8c54,1,2,4,11.241154,4.724848,6.516306,0.386413,-0.922326,0.992019,9.529070
n3_fork_190e8c54,1,3,4,11.324218,4.807912,6.516306,0.522940,-0.852369,0.992019,9.529070
n3_fork_190e8c54,2,0,4,16.713757,4.967141,11.746616,0.704509,0.709695,4.910945,5.452377
n3_fork_190e8c54,2,1,4,16.842418,5.095801,11.746616,0.397255,0.917708,4.910945,5.452377
n3_fork_190e8c54,2,2,4,17.911762,4.967141,12.944621,0.704509,0.709695,4.910945,5.452377
n3_fork_190e8c54,2,3,4,18.040423,5.095801,12.944621,0.397255,0.917708,4.910945,5.452377
n3_fork_1a02fa4e,0,0,2,5.629493,0.602409,5.027084,-0.409971,0.912099,4.102208,5.419884
n3_fork_1a02fa4e,0,1,2,6.809309,0.602409,6.206900,-0.409971,0.912099,4.102208,5.419884
n3_fork_1a02fa4e,1,0,2,7.565057,5.876192,1.688866,0.156653,0.987654,6.385034,0.664829
n3_fork_1a02fa4e,1,1,2,8.421436,6.732570,1.688866,-0.833005,0.553265,6.385034,0.664829
n3_fork_1a02fa4e,2,0,4,15.210634,7.438320,7.772314,0.180622,0.983553,0.829792,3.415249
n3_fork_1a02fa4e,2,1,4,15.314573,7.542259,7.772314,0.180622,0.983553,0.829792,3.415249
n3_fork_1a02fa4e,2,2,4,15.728047,7.438320,8.289727,0.180622,0.983553,0.829792,3.415249
n3_fork_1a02fa4e,2,3,4,15.831986,7.542259,8.289727,0.180622,0.983553,0.829792,3.415249
n3_fork_1adb1f70,0,0,2,8.001306,4.019567,3.981739,0.593345,-0.804948,6.419847,4.353982
n3_fork_1adb1f70,0,1,2,8.688820,4.019567,4.669253,0.593345,-0.804948,6.419847,4.353982
n3_fork_1adb1f70,1,0,4,9.874027,4.818930,5.055097,-0.192628,0.981272,8.682614,1.859561
n3_fork_1adb1f70,1,1,4,10.791211,5.736114,5.055097,-0.004110,0.999992,8.682614,1.859561
n3_fork_1adb1f70,1,2,4,10.993172,4.818930,6.174242,-0.192628,0.981272,8.682614,1.859561
n3_fork_1adb1f70,1,3,4,11.910356,5.736114,6.174242,-0.004110,0.999992,8.682614,1.859561
n3_fork_1adb1f70,2,0,4,15.238190,7.038473,8.199716,-0.944773,-0.327725,5.117032,7.032645
n3_fork_1adb1f70,2,1,4,16.327825,8.128108,8.199716,-0.989054,0.147556,5.117032,7.032645
n3_fork_1adb1f70,2,2,4,17.466621,7.038473,10.428147,-0.944773,-0.327725,5.117032,7.032645
n3_fork_1adb1f70,2,3,4,18.556255,8.128108,10.428147,-0.989054,0.147556,5.117032,7.032645
n3_fork_2184f449,0,0,4,8.209207,5.736212,2.472995,0.964579,0.263793,5.095942,3.276830
n3_fork_2184f449,0,1,4,8.221701,5.748706,2.472995,0.913793,0.406180,5.095942,3.276830
n3_fork_2184f449,0,2,4,9.375588,5.736212,3.639376,0.964579,0.263793,5.095942,3.276830
n3_fork_2184f449,0,3,4,9.388082,5.748706,3.639376,0.913793,0.406180,5.095942,3.276830
n3_fork_2184f449,1,0,4,20.656241,9.909677,10.746564,-0.933767,0.357881,10.320353,5.975792
n3_fork_2184f449,1,1,4,21.429609,10.683045,10.746564,-0.970574,0.240805,10.320353,5.975792
n3_fork_2184f449,1,2,4,21.586500,9.909677,11.676823,-0.933767,0.357881,10.320353,5.975792
n3_fork_2184f449,1,3,4,22.359868,10.683045,11.676823,-0.970574,0.240805,10.320353,5.975792
n3_fork_2184f449,2,0,4,18.083403,8.934454,9.148949,0.999996,0.002803,2.164500,3.690854
n3_fork_2184f449,2,1,4,18.812326,8.934454,9.877872,0.999996,0.002803,2.164500,3.690854
n3_fork_2184f449,2,2,4,19.131240,9.982291,9.148949,0.253995,0.967206,2.164500,3.690854
n3_fork_2184f449,2,3,4,19.860163,9.982291,9.877872,0.253995,0.967206,2.164500,3.690854
n3_fork_24633a0d,0,0,4,12.399659,5.886908,6.512751,0.139072,-0.990282,5.868859,10.655026
n3_fork_24633a0d,0,1,4,12.597409,6.084659,6.512751,0.049099,-0.998794,5.868859,10.655026
n3_fork_24633a0d,0,2,4,13.806723,5.886908,7.919815,0.139072,-0.990282,5.868859,10.655026
n3_fork_24633a0d,0,3,4,14.004474,6.084659,7.919815,0.049099,-0.998794,5.868859,10.655026
n3_fork_24633a0d,1,0,2,5.781343,3.608672,2.172671,-0.976764,0.214318,7.720221,7.329975
n3_fork_24633a0d,1,1,2,6.965982,4.793311,2.172671,-0.874063,-0.485813,7.720221,7.329975
n3_fork_24633a0d,2,0,4,16.279414,10.840601,5.438813,-0.313563,0.949567,7.538056,1.992860
n3_fork_24633a0d,2,1,4,16.402496,10.840601,5.561895,-0.313563,0.949567,7.538056,1.992860
n3_fork_24633a0d,2,2,4,17.206296,11.767483,5.438813,-0.215378,0.976531,7.538056,1.992860
n3_fork_24633a0d,2,3,4,17.329379,11.767483,5.561895,-0.215378,0.976531,7.538056,1.992860
n3_fork_27faf7af,0,0,4,8.048661,1.887035,6.161626,-0.291890,0.956452,5.099693,7.170520
n3_fork_27faf7af,0,1,4,8.276603,2.114976,6.161626,-0.441667,0.897179,5.099693,7.170520
n3_fork_27faf7af,0,2,4,8.584660,1.887035,6.697625,-0.291890,0.956452,5.099693,7.170520
n3_fork_27faf7af,0,3,4,8.812602,2.114976,6.697625,-0.441667,0.897179,5.099693,7.170520
n3_fork_27faf7af,1,0,4,13.231232,2.985375,10.245857,-0.763876,0.645363,11.061603,8.762916
n3_fork_27faf7af,1,1,4,14.006224,3.760367,10.245857,-0.751032,0.660266,11.061603,8.762916
n3_fork_27faf7af,1,2,4,15.081639,2.985375,12.096264,-0.763876,0.645363,11.061603,8.762916
n3_fork_27faf7af,1,3,4,15.856631,3.760367,12.096264,-0.751032,0.660266,11.061603,8.762916
n3_fork_27faf7af,2,0,4,24.639455,10.338614,14.300841,0.248487,0.968635,10.747106,1.504328
n3_fork_27faf7af,2,1,4,25.429868,10.338614,15.091254,0.248487,0.968635,10.747106,1.504328
n3_fork_27faf7af,2,2,4,25.433610,11.132770,14.300841,-0.839044,0.544064,10.747106,1.504328
n3_fork_27faf7af,2,3,4,26.224024,11.132770,15.091254,-0.839044,0.544064,10.747106,1.504328
n3_fork_2a271e09,0,0,4,18.991433,9.350020,9.641413,-0.999851,0.017273,9.189092,1.095031
n3_fork_2a271e09,0,1,4,19.412637,9.771224,9.641413,-0.298628,0.954370,9.189092,1.095031
n3_fork_2a271e09,0,2,4,21.116624,9.350020,11.766604,-0.999851,0.017273,9.189092,1.095031
n3_fork_2a271e09,0,3,4,21.537828,9.771224,11.766604,-0.298628,0.954370,9.189092,1.095031
n3_fork_2a271e09,1,0,4,9.926255,5.465990,4.460265,0.234811,0.972041,4.562149,1.433842
n3_fork_2a271e09,1,1,4,10.603988,5.465990,5.137998,0.234811,0.972041,4.562149,1.433842
n3_fork_2a271e09,1,2,4,10.716431,6.256167,4.460265,0.040352,0.999186,4.562149,1.433842
n3_fork_2a271e09,1,3,4,11.394164,6.256167,5.137998,0.040352,0.999186,4.562149,1.433842
n3_fork_2a271e09,2,0,2,5.752566,1.084994,4.667572,-0.999718,0.023728,3.764335,5.921317
n3_fork_2a271e09,2,1,2,7.064533,1.084994,5.979539,-0.999718,0.023728,3.764335,5.921317
n3_fork_2a95f711,0,0,4,8.506884,5.563247,2.943637,0.160694,0.987004,2.688367,2.143048
n3_fork_2a95f711,0,1,4,9.461770,5.563247,3.898523,0.160694,0.987004,2.688367,2.143048
n3_fork_2a95f711,0,2,4,10.224264,7.280627,2.943637,0.281089,-0.959682,2.688367,2.143048
n3_fork_2a95f711,0,3,4,11.179150,7.280627,3.898523,0.281089,-0.959682,2.688367,2.143048
n3_fork_2a95f711,1,0,4,8.138002,4.797567,3.340435,-0.953667,0.300863,7.315719,4.214095
n3_fork_2a95f711,1,1,4,8.145732,4.805297,3.340435,-0.975670,0.219245,7.315719,4.214095
n3_fork_2a95f711,1,2,4,8.196411,4.797567,3.398844,-0.953667,0.300863,7.315719,4.214095
n3_fork_2a95f711,1,3,4,8.204141,4.805297,3.398844,-0.975670,0.219245,7.315719,4.214095
n3_fork_2a95f711,2,0,4,14.059092,8.086952,5.972139,0.872102,-0.489325,2.020097,6.624925
n3_fork_2a95f711,2,1,4,14.063817,8.086952,5.976865,0.872102,-0.489325,2.020097,6.624925
n3_fork_2a95f711,2,2,4,14.822112,8.849973,5.972139,0.893208,-0.449645,2.020097,6.624925
n3_fork_2a95f711,2,3,4,14.826838,8.849973,5.976865,0.893208,-0.449645,2.020097,6.624925
n3_fork_2d0865e0,0,0,4,4.312349,3.030836,1.281513,-0.378542,0.925584,4.535191,0.889821
n3_fork_2d0865e0,0,1,4,4.351962,3.070449,1.281513,-0.284704,0.958615,4.535191,0.889821
n3_fork_2d0865e0,0,2,4,5.263864,3.030836,2.233028,-0.378542,0.925584,4.535191,0.889821
n3_fork_2d0865e0,0,3,4,5.303476,3.070449,2.233028,-0.284704,0.958615,4.535191,0.889821
n3_fork_2d0865e0,1,0,4,11.891269,5.792507,6.098762,0.909004,0.416787,1.342763,2.511695
n3_fork_2d0865e0,1,1,4,13.231058,7.132297,6.098762,-0.727525,0.686082,1.342763,2.511695
n3_fork_2d0865e0,1,2,4,13.986076,5.792507,8.193569,0.909004,0.416787,1.342763,2.511695
n3_fork_2d0865e0,1,3,4,15.325866,7.132297,8.193569,-0.727525,0.686082,1.342763,2.511695
n3_fork_2d0865e0,2,0,2,9.530566,2.228517,7.302049,0.845133,-0.534557,5.881713,6.900217
n3_fork_2d0865e0,2,1,2,9.646915,2.228517,7.418399,0.845133,-0.534557,5.881713,6.900217
n3_fork_2fd145f3,0,0,4,16.938839,8.410474,8.528365,0.990977,0.134036,2.983508,4.465064
n3_fork_2fd145f3,0,1,4,17.272578,8.410474,8.862103,0.990977,0.134036,2.983508,4.465064
n3_fork_2fd145f3,0,2,4,17.567888,9.039523,8.528365,0.859092,-0.511822,2.983508,4.465064
n3_fork_2fd145f3,0,3,4,17.901626,9.039523,8.862103,0.859092,-0.511822,2.983508,4.465064
n3_fork_2fd145f3,1,0,2,8.946059,0.518508,8.427551,-0.995091,0.098962,2.338490,9.755732
n3_fork_2fd145f3,1,1,2,9.344620,0.518508,8.826112,-0.995091,0.098962,2.338490,9.755732
n3_fork_2fd145f3,2,0,4,10.872286,2.481307,8.390980,0.622396,-0.782703,6.602977,4.464153
n3_fork_2fd145f3,2,1,4,10.997503,2.606523,8.390980,0.767638,-0.640883,6.602977,4.464153
n3_fork_2fd145f3,2,2,4,11.000817,2.481307,8.519511,0.622396,-0.782703,6.602977,4.464153
n3_fork_2fd145f3,2,3,4,11.126034,2.606523,8.519511,0.767638,-0.640883,6.602977,4.464153
n3_fork_336eecec,0,0,1,14.235763,4.025913,10.209851,-0.949521,-0.313703,5.309728,5.834388
n3_fork_336eecec,1,0,4,14.789883,7.896515,6.893368,0.753324,0.657650,1.216696,0.561887
n3_fork_336eecec,1,1,4,15.010019,8.116651,6.893368,0.814699,0.579884,1.216696,0.561887
n3_fork_336eecec,1,2,4,15.770863,7.896515,7.874348,0.753324,0.657650,1.216696,0.561887
n3_fork_336eecec,1,3,4,15.990999,8.116651,7.874348,0.814699,0.579884,1.216696,0.561887
n3_fork_336eecec,2,0,4,23.035464,12.733766,10.301698,-0.802041,-0.597269,9.636836,11.316325
n3_fork_336eecec,2,1,4,23.475399,12.733766,10.741633,-0.802041,-0.597269,9.636836,11.316325
n3_fork_336eecec,2,2,4,24.900498,14.598800,10.301698,0.011320,-0.999936,9.636836,11.316325
n3_fork_336eecec,2,3,4,25.340433,14.598800,10.741633,0.011320,-0.999936,9.636836,11.316325
n3_fork_33ca016c,0,0,2,6.638129,1.633069,5.005060,-0.900418,-0.435025,3.788066,7.483039
n3_fork_33ca016c,0,1,2,7.807172,1.633069,6.174103,-0.900418,-0.435025,3.788066,7.483039
n3_fork_33ca016c,1,0,4,7.630764,5.164287,2.466477,0.736464,-0.676477,1.519548,5.311119
n3_fork_33ca016c,1,1,4,8.338374,5.871897,2.466477,0.149901,-0.988701,1.519548,5.311119
n3_fork_33ca016c,1,2,4,8.564701,5.164287,3.400414,0.736464,-0.676477,1.519548,5.311119
n3_fork_33ca016c,1,3,4,9.272311,5.871897,3.400414,0.149901,-0.988701,1.519548,5.311119
n3_fork_33ca016c,2,0,4,9.680750,5.788853,3.891897,-0.918253,0.395995,6.356310,2.645652
n3_fork_33ca016c,2,1,4,9.943018,5.788853,4.154165,-0.918253,0.395995,6.356310,2.645652
n3_fork_33ca016c,2,2,4,10.935928,7.044031,3.891897,-0.943714,0.330762,6.356310,2.645652
n3_fork_33ca016c,2,3,4,11.198196,7.044031,4.154165,-0.943714,0.330762,6.356310,2.645652
n3_fork_34a41bc2,0,0,2,16.608857,7.746609,8.862247,0.153543,-0.988142,7.975593,9.349720
n3_fork_34a41bc2,0,1,2,16.636338,7.746609,8.889729,0.153543,-0.988142,7.975593,9.349720
n3_fork_34a41bc2,1,0,2,6.285829,5.056940,1.228889,-0.994001,0.109370,7.561489,3.340431
n3_fork_34a41bc2,1,1,2,7.063555,5.056940,2.006615,-0.994001,0.109370,7.561489,3.340431
n3_fork_34a41bc2,2,0,2,17.342941,8.111850,9.231091,-0.507961,0.861380,8.715290,6.873862
n3_fork_34a41bc2,2,1,2,17.359099,8.128008,9.231091,-0.507961,0.861380,8.715290,6.873862
n3_fork_35b06d7c,0,0,4,11.936147,7.602460,4.333687,-0.913948,-0.405831,7.959183,1.758104
n3_fork_35b06d7c,0,1,4,12.616388,8.282701,4.333687,-0.699827,0.714313,7.959183,1.758104
n3_fork_35b06d7c,0,2,4,12.965574,7.602460,5.363114,-0.913948,-0.405831,7.959183,1.758104
n3_fork_35b06d7c,0,3,4,13.645815,8.282701,5.363114,-0.699827,0.714313,7.959183,1.758104
n3_fork_35b06d7c,1,0,4,10.362334,3.994283,6.368051,0.888444,-0.458986,4.925981,5.478854
n3_fork_35b06d7c,1,1,4,10.723798,4.355747,6.368051,0.497662,-0.867371,4.925981,5.478854
n3_fork_35b06d7c,1,2,4,10.881452,3.994283,6.887169,0.888444,-0.458986,4.925981,5.478854
n3_fork_35b06d7c,1,3,4,11.242916,4.355747,6.887169,0.497662,-0.867371,4.925981,5.478854
n3_fork_35b06d7c,2,0,4,10.458260,5.286843,5.171417,0.267371,0.963594,1.015327,0.524707
n3_fork_35b06d7c,2,1,4,10.891674,5.720257,5.171417,0.962201,0.272342,1.015327,0.524707
n3_fork_35b06d7c,2,2,4,11.329331,5.286843,6.042489,0.267371,0.963594,1.015327,0.524707
n3_fork_35b06d7c,2,3,4,11.762745,5.720257,6.042489,0.962201,0.272342,1.015327,0.524707
n3_fork_3a41e1f0,0,0,4,12.929839,9.175679,3.754160,0.994237,0.107204,1.692503,1.279985
n3_fork_3a41e1f0,0,1,4,14.149072,9.175679,4.973393,0.994237,0.107204,1.692503,1.279985
n3_fork_3a41e1f0,0,2,4,14.863828,11.109667,3.754160,0.992830,-0.119533,1.692503,1.279985
n3_fork_3a41e1f0,0,3,4,16.083060,11.109667,4.973393,0.992830,-0.119533,1.692503,1.279985
n3_fork_3a41e1f0,1,0,4,10.806322,1.295286,9.511036,-0.412105,-0.911136,7.801206,2.292468
n3_fork_3a41e1f0,1,1,4,11.493851,1.295286,10.198565,-0.412105,-0.911136,7.801206,2.292468
n3_fork_3a41e1f0,1,2,4,11.498237,1.987201,9.511036,-0.598840,-0.800869,7.801206,2.292468
n3_fork_3a41e1f0,1,3,4,12.185767,1.987201,10.198565,-0.598840,-0.800869,7.801206,2.292468
n3_fork_3a41e1f0,2,0,4,10.335031,6.334118,4.000913,0.712224,-0.701952,0.514419,7.604141
n3_fork_3a41e1f0,2,1,4,10.339909,6.334118,4.005791,0.712224,-0.701952,0.514419,7.604141
n3_fork_3a41e1f0,2,2,4,11.588398,7.587485,4.000913,0.089226,-0.996011,0.514419,7.604141
n3_fork_3a41e1f0,2,3,4,11.593276,7.587485,4.005791,0.089226,-0.996011,0.514419,7.604141
n3_fork_3a926880,0,0,2,12.464012,4.719736,7.744277,0.972763,-0.231804,0.864629,0.815088
n3_fork_3a926880,0,1,2,13.111876,4.719736,8.392140,0.972763,-0.231804,0.864629,0.815088
n3_fork_3a926880,1,0,2,10.173800,6.305498,3.868303,-0.157159,0.987573,5.855188,0.830935
n3_fork_3a926880,1,1,2,11.829396,6.305498,5.523898,-0.157159,0.987573,5.855188,0.830935
n3_fork_3a926880,2,0,1,6.399239,4.332480,2.066759,0.887694,-0.460433,3.558575,7.464186
n3_fork_3c579365,0,0,4,7.059164,0.839869,6.219295,0.316381,0.948632,1.564153,6.000559
n3_fork_3c579365,0,1,4,8.229771,2.010475,6.219295,0.325043,0.945699,1.564153,6.000559
n3_fork_3c579365,0,2,4,8.767934,0.839869,7.928065,0.316381,0.948632,1.564153,6.000559
n3_fork_3c579365,0,3,4,9.938540,2.010475,7.928065,0.325043,0.945699,1.564153,6.000559
n3_fork_3c579365,1,0,4,2.647874,2.365459,0.282414,-0.938965,-0.344012,6.931410,5.035181
n3_fork_3c579365,1,1,4,2.789326,2.506911,0.282414,-0.979881,-0.199582,6.931410,5.035181
n3_fork_3c579365,1,2,4,3.237513,2.365459,0.872054,-0.938965,-0.344012,6.931410,5.035181
n3_fork_3c579365,1,3,4,3.378965,2.506911,0.872054,-0.979881,-0.199582,6.931410,5.035181
n3_fork_3c579365,2,0,4,7.448262,0.290996,7.157266,-0.979218,0.202813,4.217364,0.607255
n3_fork_3c579365,2,1,4,7.933098,0.775833,7.157266,0.957802,-0.287430,4.217364,0.607255
n3_fork_3c579365,2,2,4,8.474283,0.290996,8.183287,-0.979218,0.202813,4.217364,0.607255
n3_fork_3c579365,2,3,4,8.959119,0.775833,8.183287,0.957802,-0.287430,4.217364,0.607255
n3_fork_3c6e3445,0,0,2,9.930845,2.477254,7.453591,-0.089221,-0.996012,7.718726,8.696752
n3_fork_3c6e3445,0,1,2,10.063988,2.477254,7.586734,-0.089221,-0.996012,7.718726,8.696752
n3_fork_3c6e3445,1,0,2,13.250966,4.510222,8.740743,-0.537750,-0.843104,4.989321,5.986437
n3_fork_3c6e3445,1,1,2,14.343016,4.510222,9.832794,-0.537750,-0.843104,4.989321,5.986437
n3_fork_3c6e3445,2,0,4,11.892797,6.184041,5.708756,-0.180833,0.983514,8.680086,0.693541
n3_fork_3c6e3445,2,1,4,12.012972,6.184041,5.828931,-0.180833,0.983514,8.680086,0.693541
n3_fork_3c6e3445,2,2,4,12.256276,6.547519,5.708756,-0.415694,0.909504,8.680086,0.693541
n3_fork_3c6e3445,2,3,4,12.376451,6.547519,5.828931,-0.415694,0.909504,8.680086,0.693541
n3_fork_3dc641c4,0,0,1,4.851698,1.571363,3.280335,-0.898461,-0.439054,2.217590,3.663018
n3_fork_3dc641c4,1,0,4,5.617798,0.622236,4.995563,-0.365493,-0.930814,6.401147,1.247934
n3_fork_3dc641c4,1,1,4,5.807852,0.622236,5.185617,-0.365493,-0.930814,6.401147,1.247934
n3_fork_3dc641c4,1,2,4,6.273426,1.277863,4.995563,-0.850815,-0.525466,6.401147,1.247934
n3_fork_3dc641c4,1,3,4,6.463480,1.277863,5.185617,-0.850815,-0.525466,6.401147,1.247934
n3_fork_3dc641c4,2,0,4,6.834140,4.009968,2.824172,-0.421881,0.906651,6.923606,7.245880
n3_fork_3dc641c4,2,1,4,7.837610,5.013438,2.824172,-0.050546,-0.998722,6.923606,7.245880
n3_fork_3dc641c4,2,2,4,8.017490,4.009968,4.007522,-0.421881,0.906651,6.923606,7.245880
n3_fork_3dc641c4,2,3,4,9.020960,5.013438,4.007522,-0.050546,-0.998722,6.923606,7.245880
n3_fork_3eecbd64,0,0,2,13.306070,3.818471,9.487599,-0.950167,0.311742,6.963017,7.717534
n3_fork_3eecbd64,0,1,2,15.001494,3.818471,11.183023,-0.950167,0.311742,6.963017,7.717534
n3_fork_3eecbd64,1,0,4,15.351196,9.051787,6.299410,0.490559,-0.871408,2.731226,10.793569
n3_fork_3eecbd64,1,1,4,15.413073,9.051787,6.361286,0.490559,-0.871408,2.731226,10.793569
n3_fork_3eecbd64,1,2,4,15.949903,9.650493,6.299410,0.708038,-0.706175,2.731226,10.793569
n3_fork_3eecbd64,1,3,4,16.011780,9.650493,6.361286,0.708038,-0.706175,2.731226,10.793569
n3_fork_3eecbd64,2,0,2,15.747898,4.362079,11.385819,0.534346,0.845266,9.361054,2.097872
n3_fork_3eecbd64,2,1,2,17.822941,4.362079,13.460863,0.534346,0.845266,9.361054,2.097872
n3_fork_3f0f4ce3,0,0,4,9.490218,5.300530,4.189688,-0.934452,0.356090,6.362120,2.941878
n3_fork_3f0f4ce3,0,1,4,9.547429,5.300530,4.246898,-0.934452,0.356090,6.362120,2.941878
n3_fork_3f0f4ce3,0,2,4,11.321071,7.131383,4.189688,0.691858,0.722034,6.362120,2.941878
n3_fork_3f0f4ce3,0,3,4,11.378281,7.131383,4.246898,0.691858,0.722034,6.362120,2.941878
n3_fork_3f0f4ce3,1,0,2,1.838064,1.202495,0.635569,-0.655442,-0.755245,3.573544,2.051493
n3_fork_3f0f4ce3,1,1,2,2.372082,1.736514,0.635569,0.009508,0.999955,3.573544,2.051493
n3_fork_3f0f4ce3,2,0,4,11.318099,5.811093,5.507006,-0.035120,-0.999383,4.727693,6.912107
n3_fork_3f0f4ce3,2,1,4,11.481965,5.811093,5.670872,-0.035120,-0.999383,4.727693,6.912107
n3_fork_3f0f4ce3,2,2,4,12.074460,6.567454,5.507006,-0.862808,-0.505532,4.727693,6.912107
n3_fork_3f0f4ce3,2,3,4,12.238326,6.567454,5.670872,-0.862808,-0.505532,4.727693,6.912107
n3_fork_3f165d1d,0,0,2,13.306070,3.818471,9.487599,-0.950167,0.311742,6.963017,7.717534
n3_fork_3f165d1d,0,1,2,15.001494,3.818471,11.183023,-0.950167,0.311742,6.963017,7.717534
n3_fork_3f165d1d,1,0,4,15.351196,9.051787,6.299410,0.490559,-0.871408,2.731226,10.793569
n3_fork_3f165d1d,1,1,4,15.413073,9.051787,6.361286,0.490559,-0.871408,2.731226,10.793569
n3_fork_3f165d1d,1,2,4,15.949903,9.650493,6.299410,0.708038,-0.706175,2.731226,10.793569
n3_fork_3f165d1d,1,3,4,16.011780,9.650493,6.361286,0.708038,-0.706175,2.731226,10.793569
n3_fork_3f165d1d,2,0,2,15.747898,4.362079,11.385819,0.534346,0.845266,9.361054,2.097872
n3_fork_3f165d1d,2,1,2,17.822941,4.362079,13.460863,0.534346,0.845266,9.361054,2.097872
n3_fork_40138f79,0,0,4,12.616513,9.507706,3.108806,0.088327,-0.996092,0.817562,4.963776
n3_fork_40138f79,0,1,4,12.712629,9.603823,3.108806,0.088327,-0.996092,0.817562,4.963776
n3_fork_40138f79,0,2,4,12.838844,9.507706,3.331137,0.088327,-0.996092,0.817562,4.963776
n3_fork_40138f79,0,3,4,12.934960,9.603823,3.331137,0.088327,-0.996092,0.817562,4.963776
n3_fork_40138f79,1,0,4,14.989034,7.618993,7.370041,0.138075,0.990422,5.549483,1.392117
n3_fork_40138f79,1,1,4,15.383777,7.618993,7.764784,0.138075,0.990422,5.549483,1.392117
n3_fork_40138f79,1,2,4,16.441877,9.071836,7.370041,0.955439,0.295187,5.549483,1.392117
n3_fork_40138f79,1,3,4,16.836620,9.071836,7.764784,0.955439,0.295187,5.549483,1.392117
n3_fork_40138f79,2,0,4,17.169969,7.821894,9.348075,-0.925632,-0.378424,8.117790,6.491222
n3_fork_40138f79,2,1,4,17.512584,8.164509,9.348075,-0.051939,0.998650,8.117790,6.491222
n3_fork_40138f79,2,2,4,18.549763,7.821894,10.727869,-0.925632,-0.378424,8.117790,6.491222
n3_fork_40138f79,2,3,4,18.892378,8.164509,10.727869,-0.051939,0.998650,8.117790,6.491222
n3_fork_44af2f09,0,0,2,9.909469,7.469563,2.439907,0.994237,0.107204,1.692503,1.279985
n3_fork_44af2f09,0,1,2,11.165822,8.725916,2.439907,0.992830,-0.119533,1.692503,1.279985
n3_fork_44af2f09,1,0,4,10.806322,1.295286,9.511036,-0.412105,-0.911136,7.801206,2.292468
