uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,max_accel,phys_fp
n3_none_793d3410,2,3,none,12.0,6-8,0.0,0.55,lower_bound,ok,16.8,,,,,,,,,0.0,16.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_793d3410,2,3,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,16.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_793d3410,2,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,19.0,54.7,50.068,9.935,True,1.946,0.3205,0,2,6.957,16.8,1.131,445f7ff,0,300.0,16,16,True,,0,0,12.105,43ec5c75ad5c
n3_none_ae5f0385,3,3,none,12.0,6-8,0.0,0.55,lower_bound,ok,12.8,,,,,,,,,0.0,12.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_ae5f0385,3,3,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_ae5f0385,3,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,13.0,35.0,35.596,1.908,True,0.9256,0.4276,0,0,5.732,12.8,1.0156,445f7ff,0,300.0,16,16,True,,0,0,12.0811,43ec5c75ad5c
n3_none_793d3410,2,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,18.7,51.1,51.386,5.219,True,0.9775,0.3206,0,3,8.243,16.8,1.1131,445f7ff,2,300.0,16,16,False,,0,0,12.9939,43ec5c75ad5c
n3_none_793d3410,2,3,none,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,26.0,62.6,42.879,24.567,False,1.946,0.3213,0,2,8.94,16.8,1.5476,445f7ff,1,300.0,16,16,True,deadlock: no team progress,0,0,12.9939,43ec5c75ad5c
n3_none_6321133f,4,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,23.3,44.4,46.95,1.01,True,1.4295,0.3201,0,1,6.168,21.9,1.0639,445f7ff,2,300.0,16,16,True,,0,0,17.2783,43ec5c75ad5c
n3_none_98e2b843,6,3,none,12.0,6-8,0.0,0.55,lower_bound,ok,13.3,,,,,,,,,0.0,13.3,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_98e2b843,6,3,none,12.0,6-8,0.0,0.55,sequential,ok,37.8,74.7,40.312,36.9,True,1.2367,0.3747,0,,0.014,13.3,2.8421,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_98e2b843,6,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,13.6,38.9,40.481,1.322,True,2.0368,0.3239,0,1,4.843,13.3,1.0226,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_98e2b843,6,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,13.6,38.9,40.546,1.232,True,2.0368,0.3239,0,1,4.914,13.3,1.0226,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_0a2328c9,5,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,16.5,42.3,43.179,2.839,True,0.921,0.3201,0,4,5.515,16.1,1.0248,445f7ff,2,300.0,16,16,True,,0,0,18.6796,43ec5c75ad5c
n3_none_aa86b9a3,8,3,none,12.0,6-8,0.0,0.55,lower_bound,ok,11.4,,,,,,,,,0.0,11.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_aa86b9a3,8,3,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.4,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_aa86b9a3,8,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.6,28.5,28.798,1.443,True,0.9214,0.4666,0,4,3.56,11.4,1.0175,445f7ff,0,300.0,16,16,False,,0,0,16.253,43ec5c75ad5c
n3_none_0a2328c9,5,3,none,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,41.6,36.46,7.629,False,0.9236,0.3952,0,2,6.967,16.1,1.1801,445f7ff,1,300.0,16,16,True,deadlock: no team progress,0,0,17.9813,43ec5c75ad5c
n3_none_2931f9e3,7,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,21.9,44.1,43.95,3.25,True,0.9217,0.321,0,3,5.756,18.7,1.1711,445f7ff,1,300.0,16,16,True,,0,0,12.8953,43ec5c75ad5c
n3_none_6321133f,4,3,none,12.0,6-8,0.0,0.55,lower_bound,ok,21.9,,,,,,,,,0.0,21.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_6321133f,4,3,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,21.9,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_6321133f,4,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,23.4,44.5,46.939,1.13,True,1.4295,0.3201,0,1,8.285,21.9,1.0685,445f7ff,0,300.0,16,16,True,,0,0,17.2783,43ec5c75ad5c
n3_none_6321133f,4,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,23.3,44.4,46.95,1.01,True,1.4295,0.3201,0,1,8.587,21.9,1.0639,445f7ff,1,300.0,16,16,True,,0,0,17.2783,43ec5c75ad5c
n3_none_98e2b843,6,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,13.6,38.9,40.546,1.232,True,2.0368,0.3239,0,1,7.093,13.3,1.0226,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_aa86b9a3,8,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,12.1,29.8,28.932,2.632,True,0.924,0.4666,0,0,3.597,11.4,1.0614,445f7ff,1,300.0,16,16,True,,0,0,13.1654,43ec5c75ad5c
n3_none_e6fdf699,9,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,10.3,24.2,22.13,1.138,True,0.9236,0.3461,0,0,2.577,9.9,1.0404,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_0a2328c9,5,3,none,12.0,6-8,0.0,0.55,lower_bound,ok,16.1,,,,,,,,,0.0,16.1,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_0a2328c9,5,3,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,16.1,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_0a2328c9,5,3,none,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,43.1,36.518,9.109,False,1.0052,0.3698,0,2,8.373,16.1,1.2422,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,17.9813,43ec5c75ad5c
n3_none_e6fdf699,9,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,10.3,24.2,22.13,1.138,True,0.9236,0.3461,0,0,2.634,9.9,1.0404,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_aa86b9a3,8,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,11.9,28.2,29.322,0.66,True,0.9212,0.4666,0,0,4.057,11.4,1.0439,445f7ff,2,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n3_none_e6fdf699,9,3,none,12.0,6-8,0.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_e6fdf699,9,3,none,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,9.9,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_e6fdf699,9,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,10.2,24.8,22.485,1.359,True,0.9277,0.3461,0,0,2.912,9.9,1.0303,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_2931f9e3,7,3,none,12.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,47.5,39.218,10.484,False,0.9294,0.322,0,2,6.227,18.7,1.3369,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,12.3459,43ec5c75ad5c
n3_none_2931f9e3,7,3,none,12.0,6-8,0.0,0.55,lower_bound,ok,18.7,,,,,,,,,0.0,18.7,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_2931f9e3,7,3,none,12.0,6-8,0.0,0.55,sequential,ok,39.9,88.3,42.244,48.4,True,2.483,0.3499,0,,0.049,18.7,2.1337,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_2931f9e3,7,3,none,12.0,6-8,0.0,0.55,wm_planner,ok,22.1,44.4,43.891,3.529,True,0.923,0.3226,0,3,8.092,18.7,1.1818,445f7ff,0,300.0,16,16,True,,0,0,13.1209,43ec5c75ad5c
n3_none_b12fe23b,0,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,13.1,,,,,,,,,0.0,13.1,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_b12fe23b,0,3,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.1,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_b12fe23b,0,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.6,38.1,39.633,1.58,True,0.9779,0.3324,0,0,5.095,13.1,1.0382,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_63c0179c,1,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,14.8,,,,,,,,,0.0,14.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_63c0179c,1,3,none,12.0,6-8,1.0,0.55,sequential,ok,38.9,77.2,43.542,38.3,True,1.5311,0.3994,0,,0.023,14.8,2.6284,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_63c0179c,1,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.2,40.6,44.693,1.089,True,0.9711,0.3848,0,1,5.223,14.8,1.027,445f7ff,0,300.0,16,16,True,,0,0,15.2218,43ec5c75ad5c
n3_none_7d6bbde9,3,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,12.9,35.0,35.538,2.744,True,3.0259,0.3241,0,2,4.448,12.8,1.0078,445f7ff,1,300.0,16,16,True,,0,0,14.7891,43ec5c75ad5c
n3_none_63c0179c,1,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.1,40.4,44.635,0.909,True,1.059,0.3848,0,2,6.041,14.8,1.0203,445f7ff,1,300.0,16,16,True,,0,0,16.4879,43ec5c75ad5c
n3_none_7d6bbde9,3,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.0,36.7,35.087,4.891,True,2.8904,0.3241,0,0,4.706,12.8,1.0156,445f7ff,2,300.0,16,16,True,,0,0,12.0811,43ec5c75ad5c
n3_none_7d6bbde9,3,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,12.8,,,,,,,,,0.0,12.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_7d6bbde9,3,3,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_7d6bbde9,3,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,12.9,34.4,35.067,2.559,True,2.973,0.3241,0,1,4.777,12.8,1.0078,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_b12fe23b,0,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.7,38.6,39.966,1.804,True,1.0751,0.329,0,1,6.867,13.1,1.0458,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_00dbfd83,2,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.4,50.1,49.989,5.426,True,0.9198,0.3205,0,1,6.157,16.8,1.0952,445f7ff,1,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n3_none_b12fe23b,0,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.5,38.7,39.584,2.324,True,1.0492,0.3324,0,1,7.357,13.1,1.0305,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_63c0179c,1,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,15.2,40.6,44.738,1.059,True,0.9711,0.3848,0,1,6.824,14.8,1.027,445f7ff,2,300.0,16,16,True,,0,0,15.2218,43ec5c75ad5c
n3_none_22b8c350,4,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,23.3,43.8,47.368,0.914,True,1.6205,0.3201,0,1,5.936,21.9,1.0639,445f7ff,1,300.0,16,16,True,,0,0,17.2783,43ec5c75ad5c
n3_none_00dbfd83,2,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.8,51.0,49.34,6.896,True,0.7001,0.3205,0,3,8.058,16.8,1.119,445f7ff,2,300.0,16,16,False,,0,0,21.2172,43ec5c75ad5c
n3_none_00dbfd83,2,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,16.8,,,,,,,,,0.0,16.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_00dbfd83,2,3,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,16.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_00dbfd83,2,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.4,50.0,49.598,5.584,True,0.9242,0.3205,0,2,9.376,16.8,1.0952,445f7ff,0,300.0,16,16,False,,0,0,13.9206,43ec5c75ad5c
n3_none_5c01174d,6,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,13.3,,,,,,,,,0.0,13.3,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_5c01174d,6,3,none,12.0,6-8,1.0,0.55,sequential,ok,33.5,70.4,35.698,36.9,True,1.2367,0.3747,0,,0.02,13.3,2.5188,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_5c01174d,6,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.8,35.4,37.14,1.013,True,0.9305,0.3223,0,3,4.598,13.3,1.0376,445f7ff,0,300.0,16,16,True,,0,0,12.1264,43ec5c75ad5c
n3_none_5c01174d,6,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.8,36.7,37.078,2.358,True,0.9615,0.3283,0,3,4.708,13.3,1.0376,445f7ff,1,300.0,16,16,True,,0,0,12.1264,43ec5c75ad5c
n3_none_22b8c350,4,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,23.3,43.8,47.368,0.914,True,1.6205,0.3201,0,1,8.855,21.9,1.0639,445f7ff,2,300.0,16,16,True,,0,0,17.2783,43ec5c75ad5c
n3_none_e6bd027a,5,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,16.2,,,,,,,,,0.0,16.2,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_e6bd027a,5,3,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,16.2,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_e6bd027a,5,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,17.8,49.7,51.16,3.618,True,0.9221,0.3207,0,4,6.249,16.2,1.0988,445f7ff,0,300.0,16,16,False,,0,0,16.0585,43ec5c75ad5c
n3_none_5c01174d,6,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,13.6,35.3,37.185,0.909,True,0.9361,0.3405,0,2,4.594,13.3,1.0226,445f7ff,2,300.0,16,16,False,,0,0,12.1264,43ec5c75ad5c
n3_none_e6bd027a,5,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,18.5,47.2,50.732,1.512,True,0.9259,0.364,0,2,6.066,16.2,1.142,445f7ff,1,300.0,16,16,True,,0,0,15.0268,43ec5c75ad5c
n3_none_22b8c350,4,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,21.9,,,,,,,,,0.0,21.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_22b8c350,4,3,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,21.9,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_22b8c350,4,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,23.4,43.9,47.357,1.034,True,1.6205,0.3201,0,1,8.733,21.9,1.0685,445f7ff,0,300.0,16,16,True,,0,0,17.2783,43ec5c75ad5c
n3_none_60bf9d01,8,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,11.8,34.4,35.964,0.971,True,0.9266,0.4341,0,2,4.207,11.8,1.0,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_60bf9d01,8,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_60bf9d01,8,3,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_60bf9d01,8,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,11.9,35.0,35.759,1.728,True,0.9257,0.4341,0,2,4.428,11.8,1.0085,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_e6bd027a,5,3,none,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,50.8,43.846,10.78,False,0.9206,0.3246,0,3,6.755,16.2,1.4198,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,12.0,43ec5c75ad5c
n3_none_707cf4f6,7,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,21.9,46.9,45.02,5.123,True,0.9208,0.3263,0,3,6.064,19.1,1.1466,445f7ff,1,300.0,16,16,True,,0,0,14.1442,43ec5c75ad5c
n3_none_707cf4f6,7,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,19.1,,,,,,,,,0.0,19.1,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_707cf4f6,7,3,none,12.0,6-8,1.0,0.55,sequential,ok,39.8,88.6,42.245,48.8,True,2.483,0.3499,0,,0.035,19.1,2.0838,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_707cf4f6,7,3,none,12.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,50.3,41.049,11.781,False,0.9237,0.3225,0,4,8.224,19.1,1.3089,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,12.7762,43ec5c75ad5c
n3_none_60bf9d01,8,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,11.8,34.7,35.734,1.466,True,0.9265,0.4341,0,1,6.083,11.8,1.0,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n3_none_707cf4f6,7,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,25.1,50.3,46.175,7.557,True,0.9238,0.3201,0,5,8.247,19.1,1.3141,445f7ff,2,300.0,16,16,True,,0,0,23.4164,43ec5c75ad5c
n3_none_932542d8,9,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,12.2,28.5,26.542,2.908,True,0.9374,0.435,0,3,4.621,12.0,1.0167,445f7ff,1,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n3_none_932542d8,9,3,none,12.0,6-8,1.0,0.55,lower_bound,ok,12.0,,,,,,,,,0.0,12.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_932542d8,9,3,none,12.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.0,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n3_none_932542d8,9,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,11.9,28.2,25.962,3.092,True,0.9221,0.435,0,4,5.053,12.0,0.9917,445f7ff,0,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n3_none_932542d8,9,3,none,12.0,6-8,1.0,0.55,wm_planner,ok,11.9,28.1,27.591,1.634,True,0.9246,0.435,0,4,4.797,12.0,0.9917,445f7ff,2,300.0,16,16,True,,0,0,18.8219,43ec5c75ad5c
n4_chain_cbce99e5,1,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.4,40.2,23.632,15.906,True,0.9228,0.3331,0,2,4.367,10.3,1.2039,445f7ff,2,300.0,16,16,True,,0,0,16.1492,43ec5c75ad5c
n4_chain_cbce99e5,1,4,chain,8.0,2-3,0.0,0.55,lower_bound,ok,10.3,,,,,,,,,0.0,10.3,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_cbce99e5,1,4,chain,8.0,2-3,0.0,0.55,sequential,ok,23.8,64.2,22.232,40.4,True,1.2772,0.3447,0,,0.02,10.3,2.3107,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_cbce99e5,1,4,chain,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,13.0,45.8,13.225,34.0,False,0.9439,0.3257,0,0,6.218,10.3,1.2621,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,12.4895,43ec5c75ad5c
n4_chain_cbce99e5,1,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,12.3,39.7,22.734,16.205,True,0.9295,0.3331,0,1,6.588,10.3,1.1942,445f7ff,1,300.0,16,16,True,,0,0,16.1492,43ec5c75ad5c
n4_chain_9ee537de,2,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,15.0,46.8,28.318,18.654,True,0.9201,0.4049,0,2,6.155,12.5,1.2,445f7ff,1,300.0,16,16,True,,0,0,14.5535,43ec5c75ad5c
n4_chain_9ee537de,2,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,14.6,45.8,28.368,17.538,True,0.9251,0.4049,0,2,5.968,12.5,1.168,445f7ff,2,300.0,16,16,True,,0,0,16.1999,43ec5c75ad5c
n4_chain_9ee537de,2,4,chain,8.0,2-3,0.0,0.55,lower_bound,ok,12.5,,,,,,,,,0.0,12.5,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_9ee537de,2,4,chain,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,12.5,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_9ee537de,2,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,14.6,45.7,27.783,18.001,True,0.9237,0.4059,0,3,6.499,12.5,1.168,445f7ff,0,300.0,16,16,False,,0,0,17.0448,43ec5c75ad5c
n4_chain_e8800682,0,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,16.1,58.8,38.242,21.95,True,0.9222,0.3267,0,3,8.371,14.8,1.0878,445f7ff,2,300.0,16,16,True,,0,0,15.6271,43ec5c75ad5c
n4_chain_f9080f34,5,4,chain,8.0,2-3,0.0,0.55,lower_bound,ok,13.5,,,,,,,,,0.0,13.5,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_f9080f34,5,4,chain,8.0,2-3,0.0,0.55,sequential,ok,25.1,63.8,23.458,38.7,True,1.0085,0.3921,0,,0.021,13.5,1.8593,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_f9080f34,5,4,chain,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,40.4,20.715,18.089,False,1.3001,0.3278,0,4,5.72,13.5,1.4074,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,15.1443,43ec5c75ad5c
n4_chain_f9080f34,5,4,chain,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,39.2,20.218,17.286,False,1.3463,0.3275,0,2,5.486,13.5,1.3333,445f7ff,1,300.0,16,16,True,deadlock: no team progress,0,0,13.6659,43ec5c75ad5c
n4_chain_e8800682,0,4,chain,8.0,2-3,0.0,0.55,lower_bound,ok,14.8,,,,,,,,,0.0,14.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_e8800682,0,4,chain,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_e8800682,0,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,16.1,59.4,38.707,22.191,True,0.9318,0.3257,0,3,11.867,14.8,1.0878,445f7ff,0,300.0,16,16,False,,0,0,23.9921,43ec5c75ad5c
n4_chain_0c73e162,3,4,chain,8.0,2-3,0.0,0.55,lower_bound,ok,14.1,,,,,,,,,0.0,14.1,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_0c73e162,3,4,chain,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.1,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_0c73e162,3,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,15.7,58.2,46.781,15.029,True,0.923,0.3319,0,2,7.985,14.1,1.1135,445f7ff,0,300.0,16,16,True,,0,0,13.0292,43ec5c75ad5c
n4_chain_0c73e162,3,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,15.9,57.7,47.11,14.214,True,0.9237,0.3284,0,2,8.258,14.1,1.1277,445f7ff,2,300.0,16,16,True,,0,0,15.5331,43ec5c75ad5c
n4_chain_e8f466d5,6,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,16.7,41.9,30.487,11.922,True,0.9223,0.328,0,3,5.08,14.7,1.1361,445f7ff,1,300.0,16,16,True,,0,0,17.1071,43ec5c75ad5c
n4_chain_0c73e162,3,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,16.0,56.1,47.423,12.423,True,0.9237,0.3259,0,2,8.939,14.1,1.1348,445f7ff,1,300.0,16,16,True,,0,0,19.0682,43ec5c75ad5c
n4_chain_e8f466d5,6,4,chain,8.0,2-3,0.0,0.55,lower_bound,ok,14.7,,,,,,,,,0.0,14.7,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_e8f466d5,6,4,chain,8.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.7,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n4_chain_e8f466d5,6,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,16.1,40.7,30.636,10.532,True,0.9268,0.3284,0,2,5.383,14.7,1.0952,445f7ff,0,300.0,16,16,True,,0,0,14.6069,43ec5c75ad5c
n4_chain_f9080f34,5,4,chain,8.0,2-3,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,38.9,20.081,17.184,False,1.3586,0.3278,0,1,7.644,13.5,1.3333,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,15.1713,43ec5c75ad5c
n4_chain_e8f466d5,6,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,16.0,40.9,31.282,10.297,True,0.9253,0.4303,0,1,7.504,14.7,1.0884,445f7ff,2,300.0,16,16,True,,0,0,15.0501,43ec5c75ad5c
n4_chain_320128e1,4,4,chain,8.0,2-3,0.0,0.55,wm_planner,ok,17.8,66.7,44.722,24.456,True,0.9213,0.3236,0,4,11.743,14.7,1.2109,445f7ff,1,300.0,16,16,True,,0,0,19.5787,43ec5c75ad5c
n4_chain_320128e1,4,4,chain,8.0,2-3,0.0,0.55,lower_bound,ok,14.7,,,,,,,,,0.0,14.7,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
