uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,max_accel,phys_fp
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,17.5,,,,,,,,,0.0,17.5,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,sequential,ok,20.9,38.4,22.547,17.5,True,1.0277,0.3524,0,,0.007,17.5,1.1943,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.02771,0.352378,-1,,,,b414b4637808
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.5,34.1,26.2,10.404,True,0.923,0.3613,0,2,8.068,17.5,1.0571,1cabda9,0,300.0,16,16,True,,5,2,1,2,0,149,1,1107,0,0,0.922988,0.361253,-1,160,0,7.7984,b414b4637808
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,19.7,,,,,,,,,0.0,19.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,sequential,ok,32.6,45.5,35.464,12.9,True,4.2513,0.351,0,,0.01,19.7,1.6548,1cabda9,0,300.0,,,,,,,,,,,,,0,0,4.251302,0.351041,-1,,,,b414b4637808
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.8,34.8,35.806,2.235,True,0.9386,0.338,0,0,10.138,19.7,1.0558,1cabda9,0,300.0,16,16,True,,3,1,0,2,0,262,0,1248,0,0,0.938591,0.337958,-1,176,0,4.0825,b414b4637808
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.5,34.1,26.128,10.464,True,0.9252,0.3583,0,1,7.895,17.5,1.0571,1cabda9,1,300.0,16,16,True,,4,2,1,1,0,150,1,1104,0,0,0.925164,0.358348,-1,160,0,8.3209,b414b4637808
n2_chain_f4e42d69,8,2,chain,12.0,4-6,0.0,0.55,wm_planner,ok,17.0,33.7,35.263,2.407,True,2.3467,0.339,0,1,11.975,15.9,1.0692,1cabda9,2,300.0,16,16,True,,4,2,1,1,0,254,1,1231,0,0,2.346664,0.338983,-1,144,0,9.6099,b414b4637808
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,10.2,17.8,17.228,1.185,True,0.9315,0.5785,0,2,4.335,9.1,1.1209,1cabda9,1,300.0,16,16,True,,3,2,0,1,0,120,0,601,0,0,0.931539,0.578536,-1,96,0,7.6428,b414b4637808
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,9.6,18.0,16.874,1.648,True,0.9239,0.4313,0,3,4.323,9.1,1.0549,1cabda9,2,300.0,16,16,True,,4,2,0,2,0,109,0,599,0,0,0.923896,0.431303,-1,88,0,7.6428,b414b4637808
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,9.1,,,,,,,,,0.0,9.1,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,sequential,ok,16.3,23.5,16.508,7.2,True,1.9515,0.4249,0,,0.007,9.1,1.7912,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.951468,0.424929,-1,,,,b414b4637808
n2_chain_97197cd4,3,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,9.6,18.0,16.873,1.646,True,0.9256,0.4313,0,3,5.9,9.1,1.0549,1cabda9,0,300.0,16,16,True,,4,2,0,2,0,109,0,599,0,0,0.92559,0.431303,-1,88,0,7.6428,b414b4637808
n2_chain_22ddf30f,0,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.8,34.8,35.806,2.235,True,0.9386,0.338,0,0,10.842,19.7,1.0558,1cabda9,2,300.0,16,16,True,,3,1,0,2,0,262,0,1248,0,0,0.938591,0.337958,-1,176,0,4.0825,b414b4637808
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.7,32.0,29.466,4.73,True,0.8412,0.3244,0,4,8.105,17.5,1.0686,1cabda9,2,300.0,16,16,True,,5,2,1,2,0,178,1,1087,0,0,0.841181,0.324375,-1,160,0,10.348,b414b4637808
n2_chain_c864a2eb,1,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.5,34.1,26.2,10.404,True,0.923,0.3613,0,2,10.65,17.5,1.0571,1cabda9,2,300.0,16,16,True,,5,2,1,2,0,149,1,1107,0,0,0.922988,0.361253,-1,160,0,7.7984,b414b4637808
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,8.5,16.1,13.261,2.34,True,1.0864,0.4625,0,1,3.442,7.2,1.1806,1cabda9,1,300.0,16,16,True,,6,2,0,4,0,83,0,498,0,0,1.086425,0.462516,-1,80,0,5.4817,b414b4637808
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,17.5,,,,,,,,,0.0,17.5,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,sequential,ok,27.1,38.3,28.946,11.2,True,3.4652,0.3811,0,,0.008,17.5,1.5486,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.465195,0.381096,-1,,,,b414b4637808
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,44.0,27.988,17.899,False,0.8412,0.3423,0,2,10.377,17.5,1.4286,1cabda9,0,300.0,16,16,True,deadlock: no team progress,4,2,1,1,0,182,1,1316,0,0,0.841181,0.342281,-1,208,0,10.348,b414b4637808
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,8.7,16.3,13.111,2.666,True,1.3077,0.4361,0,0,3.455,7.2,1.2083,1cabda9,2,300.0,16,16,True,,5,2,0,3,0,83,0,493,0,0,1.307664,0.436101,-1,80,0,8.6465,b414b4637808
n2_chain_af13c85c,2,2,chain,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,44.0,27.638,18.191,False,0.709,0.3423,0,2,10.493,17.5,1.4286,1cabda9,1,300.0,16,16,True,deadlock: no team progress,4,2,1,1,0,174,1,1314,0,0,0.709041,0.342281,-1,208,0,10.9131,b414b4637808
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,7.2,,,,,,,,,0.0,7.2,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,sequential,ok,13.2,20.4,12.265,7.2,True,3.4517,0.6385,0,,0.006,7.2,1.8333,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.45166,0.638505,-1,,,,b414b4637808
n2_chain_359d5e67,6,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,8.7,16.3,13.212,2.582,True,1.3842,0.4591,0,2,4.771,7.2,1.2083,1cabda9,0,300.0,16,16,True,,5,2,0,3,0,76,0,500,0,0,1.384236,0.459122,-1,80,0,8.0453,b414b4637808
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,17.5,34.5,28.965,8.469,True,0.9244,0.3243,0,5,8.289,14.7,1.1905,1cabda9,2,300.0,16,16,True,,3,1,1,1,0,185,1,1146,0,0,0.924354,0.324348,-1,152,0,8.7391,b414b4637808
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,14.7,,,,,,,,,0.0,14.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,sequential,ok,24.5,39.2,26.798,14.7,True,2.1802,0.4011,0,,0.011,14.7,1.6667,1cabda9,0,300.0,,,,,,,,,,,,,0,0,2.180247,0.401139,-1,,,,b414b4637808
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,16.8,33.4,29.389,7.072,True,0.9381,0.3462,0,2,10.563,14.7,1.1429,1cabda9,0,300.0,16,16,True,,3,1,1,1,0,200,1,1125,0,0,0.938089,0.346218,-1,144,0,9.6172,b414b4637808
n2_chain_96f0c179,4,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,17.8,34.4,29.983,7.537,True,1.0099,0.3243,0,6,11.473,14.7,1.2109,1cabda9,1,300.0,16,16,True,,3,1,1,1,0,197,1,1159,0,0,1.009896,0.3243,-1,152,0,8.167,b414b4637808
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,20.0,,,,,,,,,0.0,20.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,20.0,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.5,40.2,36.214,7.326,True,1.0703,0.3304,0,2,9.713,20.0,1.025,1cabda9,0,300.0,16,16,True,,5,2,1,2,0,246,1,1368,0,0,1.070254,0.33042,-1,176,0,10.673,b414b4637808
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,10.1,,,,,,,,,0.0,10.1,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,sequential,ok,16.0,25.8,16.617,9.8,True,1.2484,0.3495,0,,0.005,10.1,1.5842,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.248437,0.349466,-1,,,,b414b4637808
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,11.4,22.3,18.386,5.132,True,0.9615,0.3476,0,2,5.214,10.1,1.1287,1cabda9,0,300.0,16,16,True,,3,2,1,0,0,102,1,731,0,0,0.96149,0.347577,-1,104,0,9.6594,b414b4637808
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,11.1,22.2,18.312,5.043,True,0.7168,0.3402,0,1,5.108,10.1,1.099,1cabda9,1,300.0,16,16,True,,3,2,1,0,0,103,1,729,0,0,0.716815,0.340186,-1,104,0,9.6594,b414b4637808
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.7,40.3,34.151,9.157,True,0.9227,0.3241,0,3,9.68,20.0,1.035,1cabda9,2,300.0,16,16,True,,4,2,1,1,0,236,1,1325,0,0,0.922653,0.324137,-1,176,0,10.4751,b414b4637808
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,16.4,32.6,29.74,5.906,True,0.9601,0.3343,0,2,8.067,15.0,1.0933,1cabda9,1,300.0,16,16,True,,4,2,1,1,0,177,1,1115,0,0,0.960084,0.334334,-1,144,0,11.6087,b414b4637808
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,15.0,,,,,,,,,0.0,15.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,sequential,ok,25.5,39.4,27.946,13.9,True,1.2074,0.3978,0,,0.011,15.0,1.7,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.20744,0.397772,-1,,,,b414b4637808
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,16.2,31.4,29.293,5.11,True,0.9237,0.3365,0,2,10.354,15.0,1.08,1cabda9,0,300.0,16,16,True,,5,2,1,2,0,197,1,1085,0,0,0.923683,0.336489,-1,144,0,9.4539,b414b4637808
n2_chain_e1706195,7,2,chain,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,24.0,41.1,28.139,15.694,False,0.7001,0.3379,0,3,9.686,15.0,1.6,1cabda9,2,300.0,16,16,True,deadlock: no team progress,5,2,1,1,1,181,1,1275,0,0,0.700101,0.337887,-1,200,0,10.6392,b414b4637808
n2_chain_e657d1ee,9,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,11.2,22.3,18.315,5.169,True,0.7176,0.3646,0,3,7.169,10.1,1.1089,1cabda9,2,300.0,16,16,True,,3,2,1,0,0,102,1,732,0,0,0.717607,0.364561,-1,104,0,9.6594,b414b4637808
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.5,36.3,36.42,4.066,True,0.9355,0.3307,0,4,8.846,16.2,1.142,1cabda9,2,300.0,16,16,True,,5,2,0,3,0,213,0,1311,0,0,0.935547,0.330651,-1,160,0,7.4992,b414b4637808
n2_chain_2e720f08,5,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,20.7,40.4,33.282,9.982,True,0.9285,0.3204,0,4,13.344,20.0,1.035,1cabda9,1,300.0,16,16,True,,6,2,1,3,0,230,1,1315,0,0,0.928514,0.320398,-1,176,0,9.2145,b414b4637808
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,lower_bound,ok,16.2,,,,,,,,,0.0,16.2,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,sequential,ok,31.4,47.6,34.933,16.2,True,1.2994,0.3425,0,,0.008,16.2,1.9383,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.299395,0.34254,-1,,,,b414b4637808
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,wm_planner,ok,18.0,35.0,36.034,3.08,True,0.9308,0.3322,0,1,11.255,16.2,1.1111,1cabda9,0,300.0,16,16,True,,3,2,0,1,0,242,0,1270,0,0,0.930849,0.332154,-1,152,0,10.3894,b414b4637808
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,12.7,23.0,17.429,6.191,True,5.1455,0.3365,0,2,5.105,11.6,1.0948,1cabda9,1,300.0,16,16,False,,4,2,1,1,0,113,1,709,0,0,5.145512,0.336509,-1,112,0,10.4467,b414b4637808
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,15.8,,,,,,,,,0.0,15.8,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,sequential,ok,22.5,38.3,23.879,15.8,True,3.5093,0.4152,0,,0.007,15.8,1.4241,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.509323,0.415165,-1,,,,b414b4637808
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.1,28.5,24.119,6.116,True,3.4351,0.3429,0,3,7.928,15.8,1.0823,1cabda9,0,300.0,16,16,True,,3,1,1,1,0,152,1,919,0,0,3.4351,0.342877,-1,152,0,10.3083,b414b4637808
n2_chain_47f74576,8,2,chain,12.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,24.0,48.0,27.713,22.906,False,0.9884,0.3315,0,2,11.285,16.2,1.4815,1cabda9,1,300.0,16,16,True,deadlock: no team progress,3,2,0,1,0,173,0,1283,0,0,0.988444,0.331526,-1,200,0,9.1715,b414b4637808
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,11.6,,,,,,,,,0.0,11.6,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,sequential,ok,16.4,28.0,16.492,11.6,True,6.4936,0.3764,0,,0.005,11.6,1.4138,1cabda9,0,300.0,,,,,,,,,,,,,0,0,6.493569,0.37641,-1,,,,b414b4637808
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,12.6,23.6,17.4,6.867,True,5.1549,0.3365,0,1,6.134,11.6,1.0862,1cabda9,0,300.0,16,16,True,,3,1,1,1,0,99,1,703,0,0,5.154907,0.336509,-1,112,0,9.0,b414b4637808
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.5,29.9,24.187,7.466,True,3.4351,0.3202,0,2,8.311,15.8,1.1709,1cabda9,2,300.0,16,16,True,,3,1,1,1,0,160,1,962,0,0,3.4351,0.320182,-1,160,0,10.5294,b414b4637808
n2_chain_d498c15f,0,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,17.3,28.8,24.228,6.325,True,3.4351,0.3429,0,1,9.554,15.8,1.0949,1cabda9,1,300.0,16,16,True,,4,1,1,2,0,168,1,937,0,0,3.4351,0.342877,-1,152,0,10.5279,b414b4637808
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,19.3,38.2,29.821,10.609,True,4.6891,0.3252,0,1,8.253,17.9,1.0782,1cabda9,2,300.0,16,16,True,,5,2,1,2,0,207,1,1220,0,0,4.689118,0.325196,-1,168,0,8.525,b414b4637808
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.7,37.3,29.187,10.286,True,4.5097,0.3339,0,1,8.513,17.9,1.0447,1cabda9,1,300.0,16,16,True,,6,2,1,3,0,209,1,1185,0,0,4.509659,0.333883,-1,160,0,9.0,b414b4637808
n2_chain_036ff458,2,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,12.4,22.8,16.807,6.561,True,5.1716,0.3365,0,2,6.826,11.6,1.069,1cabda9,2,300.0,16,16,True,,5,2,1,2,0,101,1,680,0,0,5.171597,0.336509,-1,112,0,9.0,b414b4637808
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,13.7,,,,,,,,,0.0,13.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,sequential,ok,24.1,34.5,26.227,10.4,True,0.9293,0.3761,0,,0.007,13.7,1.7591,1cabda9,0,300.0,,,,,,,,,,,,,0,0,0.929304,0.376137,-1,,,,b414b4637808
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,15.6,28.1,26.792,3.855,True,1.0996,0.3396,0,4,7.18,13.7,1.1387,1cabda9,0,300.0,16,16,True,,4,2,1,1,0,151,1,962,0,0,1.099642,0.339642,-1,136,0,11.358,b414b4637808
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,10.7,18.6,13.598,4.169,True,3.636,0.434,0,0,3.8,9.7,1.1031,1cabda9,1,300.0,16,16,True,,7,2,1,4,0,95,1,539,0,0,3.636026,0.434033,-1,96,0,7.513,b414b4637808
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,17.9,,,,,,,,,0.0,17.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,sequential,ok,27.1,45.0,28.924,17.9,True,4.6891,0.3564,0,,0.007,17.9,1.514,1cabda9,0,300.0,,,,,,,,,,,,,0,0,4.689118,0.356387,-1,,,,b414b4637808
n2_chain_0d612638,1,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.7,37.3,29.195,10.279,True,4.5097,0.3339,0,2,9.697,17.9,1.0447,1cabda9,0,300.0,16,16,True,,6,2,1,3,0,199,1,1178,0,0,4.509659,0.333883,-1,160,0,7.5932,b414b4637808
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,9.7,,,,,,,,,0.0,9.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,sequential,ok,14.7,22.2,13.637,7.5,True,5.0663,0.4719,0,,0.007,9.7,1.5155,1cabda9,0,300.0,,,,,,,,,,,,,0,0,5.066271,0.471872,-1,,,,b414b4637808
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,10.7,18.6,13.598,4.169,True,3.636,0.434,0,0,3.949,9.7,1.1031,1cabda9,0,300.0,16,16,True,,7,2,1,4,0,95,1,539,0,0,3.636026,0.434033,-1,96,0,7.513,b414b4637808
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,15.3,27.0,27.208,2.444,True,0.9202,0.3406,0,0,7.119,13.7,1.1168,1cabda9,2,300.0,16,16,True,,3,2,0,1,0,165,0,976,0,0,0.920205,0.34057,-1,136,0,10.0018,b414b4637808
n2_chain_311ac3b9,5,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,10.7,18.6,13.598,4.169,True,3.636,0.434,0,0,5.23,9.7,1.1031,1cabda9,2,300.0,16,16,True,,7,2,1,4,0,95,1,539,0,0,3.636026,0.434033,-1,96,0,7.513,b414b4637808
n2_chain_1c4894d1,3,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,15.0,27.0,27.208,2.42,True,0.7698,0.3752,0,1,9.585,13.7,1.0949,1cabda9,1,300.0,16,16,True,,3,2,0,1,0,172,0,974,0,0,0.76985,0.375211,-1,128,0,9.775,b414b4637808
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,17.6,,,,,,,,,0.0,17.6,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,17.6,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.0,28.7,29.602,1.327,True,2.2136,0.3489,0,0,8.443,17.6,1.0227,1cabda9,0,300.0,16,16,True,,3,2,0,1,0,211,0,1020,0,0,2.213588,0.348934,-1,152,0,10.3911,b414b4637808
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,sequential,ok,21.4,31.9,23.052,10.5,True,5.2992,0.39,0,,0.007,10.9,1.9633,1cabda9,0,300.0,,,,,,,,,,,,,0,0,5.299243,0.390013,-1,,,,b414b4637808
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,11.2,22.4,23.097,1.299,True,5.6072,0.3857,0,2,5.428,10.9,1.0275,1cabda9,0,300.0,16,16,True,,3,2,0,1,0,170,0,799,0,0,5.60721,0.385678,-1,104,0,9.6804,b414b4637808
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,11.2,22.4,23.097,1.299,True,5.6072,0.3857,0,2,5.612,10.9,1.0275,1cabda9,2,300.0,16,16,True,,3,2,0,1,0,170,0,799,0,0,5.60721,0.385678,-1,104,0,9.6804,b414b4637808
n2_chain_19ac5165,6,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,11.2,22.4,23.097,1.299,True,5.6072,0.3857,0,2,6.978,10.9,1.0275,1cabda9,1,300.0,16,16,True,,3,2,0,1,0,170,0,799,0,0,5.60721,0.385678,-1,104,0,9.6804,b414b4637808
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.0,28.7,29.602,1.327,True,2.2136,0.3489,0,0,9.816,17.6,1.0227,1cabda9,1,300.0,16,16,True,,3,2,0,1,0,211,0,1020,0,0,2.213588,0.348934,-1,152,0,10.3911,b414b4637808
n2_chain_8eb9508a,4,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,18.0,28.7,29.602,1.327,True,2.2136,0.3489,0,0,10.328,17.6,1.0227,1cabda9,2,300.0,16,16,True,,3,2,0,1,0,211,0,1020,0,0,2.213588,0.348934,-1,152,0,10.3911,b414b4637808
n2_chain_13851490,9,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_13851490,9,2,chain,12.0,6-8,0.0,0.55,sequential,ok,19.0,29.6,19.674,10.6,True,3.1024,0.3606,0,,0.006,11.8,1.6102,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.102377,0.360609,-1,,,,b414b4637808
n2_chain_13851490,9,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,14.1,26.9,19.919,7.956,True,3.4755,0.332,0,1,5.749,11.8,1.1949,1cabda9,0,300.0,16,16,True,,6,2,2,2,0,119,2,831,0,0,3.475522,0.331951,-1,128,0,9.9362,b414b4637808
n2_chain_97c43344,0,2,chain,12.0,6-8,1.0,0.55,lower_bound,ok,15.4,,,,,,,,,0.0,15.4,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_97c43344,0,2,chain,12.0,6-8,1.0,0.55,sequential,ok,21.7,37.1,23.879,15.4,True,3.5093,0.4152,0,,0.005,15.4,1.4091,1cabda9,0,300.0,,,,,,,,,,,,,0,0,3.509323,0.415165,-1,,,,b414b4637808
n2_chain_97c43344,0,2,chain,12.0,6-8,1.0,0.55,wm_planner,ok,17.4,28.4,24.286,6.644,True,3.4351,0.3429,0,1,5.025,15.4,1.1299,1cabda9,0,300.0,16,16,True,,3,1,1,1,0,129,1,917,0,0,3.4351,0.342877,-1,152,0,7.6381,b414b4637808
n2_chain_13851490,9,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,13.9,26.3,19.857,7.433,True,3.4755,0.332,0,2,7.389,11.8,1.178,1cabda9,1,300.0,16,16,True,,7,2,2,3,0,126,2,825,0,0,3.475522,0.331951,-1,120,0,9.9362,b414b4637808
n2_chain_8ce73f4a,8,2,chain,12.0,6-8,0.0,0.55,lower_bound,ok,17.8,,,,,,,,,0.0,17.8,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n2_chain_8ce73f4a,8,2,chain,12.0,6-8,0.0,0.55,sequential,ok,30.3,48.1,34.195,17.8,True,2.4053,0.3694,0,,0.01,17.8,1.7022,1cabda9,0,300.0,,,,,,,,,,,,,0,0,2.405311,0.369353,-1,,,,b414b4637808
n2_chain_8ce73f4a,8,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,19.4,38.7,34.783,8.174,True,1.0164,0.4013,0,2,9.555,17.8,1.0899,1cabda9,0,300.0,16,16,True,,7,2,2,3,0,242,2,1340,0,0,1.016376,0.401338,-1,168,0,9.8191,b414b4637808
n2_chain_8ce73f4a,8,2,chain,12.0,6-8,0.0,0.55,wm_planner,ok,19.4,38.7,34.783,8.174,True,1.0164,0.4013,0,2,9.746,17.8,1.0899,1cabda9,1,300.0,16,16,True,,7,2,2,3,0,242,2,1340,0,0,1.016376,0.401338,-1,168,0,9.8191,b414b4637808
