uid,method,planner_seed,ok_a,ok_b,team_time_a,team_time_b,diff
n2_fork_6e34fbee,wm_planner,2,True,True,14.6,14.6,0.0
n2_fork_6f6b363d,lower_bound,0,True,True,15.8,15.8,0.0
n2_fork_6f6b363d,sequential,0,True,True,22.5,22.5,0.0
n2_fork_6f6b363d,wm_planner,0,True,True,16.3,16.3,0.0
n2_fork_6f6b363d,wm_planner,1,True,True,16.3,16.3,0.0
n2_fork_6f6b363d,wm_planner,2,True,True,16.3,16.3,0.0
n2_fork_6fbe7a22,lower_bound,0,True,True,6.8,6.8,0.0
n2_fork_6fbe7a22,sequential,0,False,False,,,
n2_fork_6fbe7a22,wm_planner,0,True,True,12.3,10.1,-2.200000000000001
n2_fork_6fbe7a22,wm_planner,1,True,True,13.3,9.8,-3.5
n2_fork_6fbe7a22,wm_planner,2,True,True,8.4,10.1,1.6999999999999993
n2_fork_71b64ef5,lower_bound,0,True,True,10.9,10.9,0.0
n2_fork_71b64ef5,sequential,0,True,True,21.4,21.4,0.0
n2_fork_71b64ef5,wm_planner,0,True,True,11.0,11.0,0.0
n2_fork_71b64ef5,wm_planner,1,True,True,11.0,11.0,0.0
n2_fork_71b64ef5,wm_planner,2,True,True,11.0,11.0,0.0
n2_fork_71b71704,lower_bound,0,True,True,11.2,11.2,0.0
n2_fork_71b71704,sequential,0,True,True,19.1,19.1,0.0
n2_fork_71b71704,wm_planner,0,False,True,18.0,11.7,-6.300000000000001
n2_fork_71b71704,wm_planner,1,True,True,11.4,11.4,0.0
n2_fork_71b71704,wm_planner,2,True,False,13.2,18.0,4.800000000000001
n2_fork_75681355,lower_bound,0,True,True,17.1,17.1,0.0
n2_fork_75681355,sequential,0,False,False,,,
n2_fork_75681355,wm_planner,0,False,True,19.0,19.3,0.3000000000000007
n2_fork_75681355,wm_planner,1,False,True,19.0,19.4,0.3999999999999986
n2_fork_75681355,wm_planner,2,True,True,20.0,19.7,-0.3000000000000007
n2_fork_778cd9e6,lower_bound,0,True,True,21.7,21.7,0.0
n2_fork_778cd9e6,sequential,0,True,True,37.1,37.1,0.0
n2_fork_778cd9e6,wm_planner,0,True,True,24.9,22.8,-2.099999999999998
n2_fork_778cd9e6,wm_planner,1,True,True,22.8,23.7,0.8999999999999986
n2_fork_778cd9e6,wm_planner,2,True,True,23.1,23.0,-0.10000000000000142
n2_fork_78a05353,lower_bound,0,True,True,11.0,11.0,0.0
n2_fork_78a05353,sequential,0,False,False,,,
n2_fork_78a05353,wm_planner,0,True,True,12.1,12.3,0.20000000000000107
n2_fork_78a05353,wm_planner,1,True,True,12.3,12.2,-0.10000000000000142
n2_fork_78a05353,wm_planner,2,True,True,13.5,13.5,0.0
n2_fork_78dd8814,lower_bound,0,True,True,9.5,9.5,0.0
n2_fork_78dd8814,sequential,0,True,True,12.4,12.4,0.0
n2_fork_78dd8814,wm_planner,0,True,True,10.5,10.4,-0.09999999999999964
n2_fork_78dd8814,wm_planner,1,True,True,10.5,10.3,-0.1999999999999993
n2_fork_78dd8814,wm_planner,2,True,True,10.5,10.3,-0.1999999999999993
n2_fork_7d3941d7,lower_bound,0,True,True,12.0,12.0,0.0
n2_fork_7d3941d7,sequential,0,True,True,21.8,21.8,0.0
n2_fork_7d3941d7,wm_planner,0,True,True,12.5,12.5,0.0
n2_fork_7d3941d7,wm_planner,1,True,True,12.5,12.5,0.0
n2_fork_7d3941d7,wm_planner,2,True,True,12.7,12.5,-0.1999999999999993
n2_fork_7f155879,lower_bound,0,True,True,16.6,16.6,0.0
n2_fork_7f155879,sequential,0,True,True,25.5,25.5,0.0
n2_fork_7f155879,wm_planner,0,True,True,16.9,16.9,0.0
n2_fork_7f155879,wm_planner,1,True,True,16.9,16.9,0.0
n2_fork_7f155879,wm_planner,2,True,True,16.7,16.7,0.0
n2_fork_7fa3c756,lower_bound,0,True,True,7.3,7.3,0.0
n2_fork_7fa3c756,sequential,0,True,True,11.6,11.6,0.0
n2_fork_7fa3c756,wm_planner,0,True,True,7.5,7.5,0.0
n2_fork_7fa3c756,wm_planner,1,True,True,7.5,7.5,0.0
n2_fork_7fa3c756,wm_planner,2,True,True,7.5,7.5,0.0
n2_fork_8443278d,lower_bound,0,True,True,13.7,13.7,0.0
n2_fork_8443278d,sequential,0,True,True,22.6,22.6,0.0
n2_fork_8443278d,wm_planner,0,True,True,14.9,14.6,-0.3000000000000007
n2_fork_8443278d,wm_planner,1,True,True,15.4,14.1,-1.3000000000000007
n2_fork_8443278d,wm_planner,2,True,True,15.3,15.1,-0.20000000000000107
n2_fork_8495d546,lower_bound,0,True,True,17.9,17.9,0.0
n2_fork_8495d546,sequential,0,True,True,27.1,27.1,0.0
n2_fork_8495d546,wm_planner,0,True,True,18.0,18.0,0.0
n2_fork_8495d546,wm_planner,1,True,True,18.0,18.0,0.0
n2_fork_8495d546,wm_planner,2,True,True,18.2,18.2,0.0
n2_fork_87fab987,lower_bound,0,True,True,13.7,13.7,0.0
n2_fork_87fab987,sequential,0,True,True,23.9,23.9,0.0
n2_fork_87fab987,wm_planner,0,True,True,14.7,14.6,-0.09999999999999964
n2_fork_87fab987,wm_planner,1,True,True,14.6,13.9,-0.6999999999999993
n2_fork_87fab987,wm_planner,2,True,True,14.6,14.6,0.0
n2_fork_8bbf484d,lower_bound,0,True,True,16.0,16.0,0.0
n2_fork_8bbf484d,sequential,0,True,True,30.2,30.2,0.0
n2_fork_8bbf484d,wm_planner,0,True,True,17.2,17.2,0.0
n2_fork_8bbf484d,wm_planner,1,True,True,17.2,17.2,0.0
n2_fork_8bbf484d,wm_planner,2,True,True,17.2,17.2,0.0
n2_fork_90028812,lower_bound,0,True,True,12.9,12.9,0.0
n2_fork_90028812,sequential,0,False,False,,,
n2_fork_90028812,wm_planner,0,True,True,14.2,13.9,-0.29999999999999893
n2_fork_90028812,wm_planner,1,True,True,14.2,14.1,-0.09999999999999964
n2_fork_90028812,wm_planner,2,True,True,14.2,14.1,-0.09999999999999964
n2_fork_9067d064,lower_bound,0,True,True,16.9,16.9,0.0
n2_fork_9067d064,sequential,0,False,False,,,
n2_fork_9067d064,wm_planner,0,True,True,18.5,18.1,-0.3999999999999986
n2_fork_9067d064,wm_planner,1,True,True,18.2,18.0,-0.1999999999999993
n2_fork_9067d064,wm_planner,2,True,True,18.0,18.0,0.0
n2_fork_90b6ab1a,lower_bound,0,True,True,11.1,11.1,0.0
n2_fork_90b6ab1a,sequential,0,True,True,17.9,17.9,0.0
n2_fork_90b6ab1a,wm_planner,0,True,True,11.4,11.4,0.0
n2_fork_90b6ab1a,wm_planner,1,True,True,11.4,11.4,0.0
n2_fork_90b6ab1a,wm_planner,2,True,True,11.5,11.5,0.0
n2_fork_92ad5994,lower_bound,0,True,True,13.2,13.2,0.0
n2_fork_92ad5994,sequential,0,True,True,18.0,18.0,0.0
n2_fork_92ad5994,wm_planner,0,True,True,13.9,14.0,0.09999999999999964
n2_fork_92ad5994,wm_planner,1,True,True,14.0,14.0,0.0
n2_fork_92ad5994,wm_planner,2,True,True,14.1,14.1,0.0
n2_fork_9723abb6,lower_bound,0,True,True,7.6,7.6,0.0
n2_fork_9723abb6,sequential,0,False,False,,,
n2_fork_9723abb6,wm_planner,0,True,True,7.8,7.7,-0.09999999999999964
n2_fork_9723abb6,wm_planner,1,True,True,7.7,7.7,0.0
n2_fork_9723abb6,wm_planner,2,True,True,7.7,7.7,0.0
n2_fork_97ecd536,lower_bound,0,True,True,11.0,11.0,0.0
n2_fork_97ecd536,sequential,0,True,True,19.1,19.1,0.0
n2_fork_97ecd536,wm_planner,0,True,True,11.3,11.2,-0.10000000000000142
n2_fork_97ecd536,wm_planner,1,True,True,11.4,11.0,-0.40000000000000036
n2_fork_97ecd536,wm_planner,2,True,True,11.4,11.1,-0.3000000000000007
n2_fork_9d5fec3d,lower_bound,0,True,True,10.3,10.3,0.0
n2_fork_9d5fec3d,sequential,0,True,True,17.1,17.1,0.0
n2_fork_9d5fec3d,wm_planner,0,True,True,10.5,10.4,-0.09999999999999964
n2_fork_9d5fec3d,wm_planner,1,True,True,10.4,10.4,0.0
n2_fork_9d5fec3d,wm_planner,2,True,True,10.4,10.4,0.0
n2_fork_9dd6a4a4,lower_bound,0,True,True,8.8,8.8,0.0
n2_fork_9dd6a4a4,sequential,0,True,True,16.1,16.1,0.0
n2_fork_9dd6a4a4,wm_planner,0,True,True,8.8,8.8,0.0
n2_fork_9dd6a4a4,wm_planner,1,True,True,8.8,8.8,0.0
n2_fork_9dd6a4a4,wm_planner,2,True,True,8.8,8.8,0.0
n2_fork_a03f7269,lower_bound,0,True,True,9.4,9.4,0.0
n2_fork_a03f7269,sequential,0,True,True,16.7,16.7,0.0
n2_fork_a03f7269,wm_planner,0,True,True,10.1,10.0,-0.09999999999999964
n2_fork_a03f7269,wm_planner,1,True,True,10.1,10.0,-0.09999999999999964
n2_fork_a03f7269,wm_planner,2,True,True,10.2,10.0,-0.1999999999999993
n2_fork_a2beb5f3,lower_bound,0,True,True,14.4,14.4,0.0
n2_fork_a2beb5f3,sequential,0,True,True,20.5,20.5,0.0
n2_fork_a2beb5f3,wm_planner,0,True,True,15.4,15.4,0.0
n2_fork_a2beb5f3,wm_planner,1,True,True,15.4,15.4,0.0
n2_fork_a2beb5f3,wm_planner,2,True,True,15.4,15.4,0.0
n2_fork_a31417e2,lower_bound,0,True,True,14.0,14.0,0.0
n2_fork_a31417e2,sequential,0,True,True,23.4,23.4,0.0
n2_fork_a31417e2,wm_planner,0,True,True,14.5,14.6,0.09999999999999964
n2_fork_a31417e2,wm_planner,1,True,True,14.5,14.7,0.1999999999999993
n2_fork_a31417e2,wm_planner,2,True,True,14.7,14.7,0.0
n2_fork_a610d078,lower_bound,0,True,True,8.9,8.9,0.0
n2_fork_a610d078,sequential,0,True,True,14.4,14.4,0.0
n2_fork_a610d078,wm_planner,0,True,True,9.3,9.3,0.0
n2_fork_a610d078,wm_planner,1,True,True,9.3,9.3,0.0
n2_fork_a610d078,wm_planner,2,True,True,9.3,9.3,0.0
n2_fork_a672bfc5,lower_bound,0,True,True,14.0,14.0,0.0
n2_fork_a672bfc5,sequential,0,True,True,24.0,24.0,0.0
n2_fork_a672bfc5,wm_planner,0,True,True,14.9,14.9,0.0
n2_fork_a672bfc5,wm_planner,1,True,True,14.9,14.9,0.0
n2_fork_a672bfc5,wm_planner,2,False,True,21.0,14.9,-6.1
n2_fork_a8dd8310,lower_bound,0,True,True,15.1,15.1,0.0
n2_fork_a8dd8310,sequential,0,True,True,18.3,18.3,0.0
n2_fork_a8dd8310,wm_planner,0,True,True,15.8,15.9,0.09999999999999964
n2_fork_a8dd8310,wm_planner,1,True,True,15.9,15.8,-0.09999999999999964
n2_fork_a8dd8310,wm_planner,2,True,True,16.0,16.0,0.0
n2_fork_a8f530ad,lower_bound,0,True,True,11.3,11.3,0.0
n2_fork_a8f530ad,sequential,0,False,False,,,
n2_fork_a8f530ad,wm_planner,0,True,True,11.8,11.8,0.0
n2_fork_a8f530ad,wm_planner,1,True,True,11.8,11.9,0.09999999999999964
n2_fork_a8f530ad,wm_planner,2,True,True,12.2,12.2,0.0
n2_fork_a9fa3483,lower_bound,0,True,True,11.2,11.2,0.0
n2_fork_a9fa3483,sequential,0,True,True,20.3,20.3,0.0
n2_fork_a9fa3483,wm_planner,0,True,True,11.3,11.5,0.1999999999999993
n2_fork_a9fa3483,wm_planner,1,True,True,11.4,11.5,0.09999999999999964
n2_fork_a9fa3483,wm_planner,2,True,True,11.3,11.5,0.1999999999999993
n2_fork_ab97f4c1,lower_bound,0,True,True,10.9,10.9,0.0
n2_fork_ab97f4c1,sequential,0,False,False,,,
n2_fork_ab97f4c1,wm_planner,0,True,True,12.3,12.1,-0.20000000000000107
n2_fork_ab97f4c1,wm_planner,1,True,True,12.0,12.0,0.0
n2_fork_ab97f4c1,wm_planner,2,True,True,12.4,12.1,-0.3000000000000007
n2_fork_adcede4c,lower_bound,0,True,True,15.0,15.0,0.0
n2_fork_adcede4c,sequential,0,True,True,25.5,25.5,0.0
n2_fork_adcede4c,wm_planner,0,True,True,15.8,15.7,-0.10000000000000142
n2_fork_adcede4c,wm_planner,1,True,True,15.8,16.5,0.6999999999999993
n2_fork_adcede4c,wm_planner,2,True,True,15.8,15.9,0.09999999999999964
n2_fork_adf0c200,lower_bound,0,True,True,13.8,13.8,0.0
n2_fork_adf0c200,sequential,0,True,True,18.8,18.8,0.0
n2_fork_adf0c200,wm_planner,0,True,True,14.0,13.9,-0.09999999999999964
n2_fork_adf0c200,wm_planner,1,True,True,14.0,14.0,0.0
n2_fork_adf0c200,wm_planner,2,True,True,14.0,14.0,0.0
n2_fork_af0d8309,lower_bound,0,True,True,9.1,9.1,0.0
n2_fork_af0d8309,sequential,0,False,False,,,
n2_fork_af0d8309,wm_planner,0,True,True,9.3,9.3,0.0
n2_fork_af0d8309,wm_planner,1,True,True,9.3,9.3,0.0
n2_fork_af0d8309,wm_planner,2,True,True,9.3,9.3,0.0
n2_fork_af6bbd5f,lower_bound,0,True,True,10.2,10.2,0.0
n2_fork_af6bbd5f,sequential,0,True,True,18.3,18.3,0.0
n2_fork_af6bbd5f,wm_planner,0,True,True,10.4,10.4,0.0
n2_fork_af6bbd5f,wm_planner,1,True,True,10.4,10.6,0.1999999999999993
n2_fork_af6bbd5f,wm_planner,2,True,True,10.6,10.6,0.0
n2_fork_b238b414,lower_bound,0,True,True,9.7,9.7,0.0
n2_fork_b238b414,sequential,0,True,True,14.7,14.7,0.0
n2_fork_b238b414,wm_planner,0,True,True,10.1,10.1,0.0
n2_fork_b238b414,wm_planner,1,True,True,10.1,10.1,0.0
n2_fork_b238b414,wm_planner,2,True,True,10.1,10.1,0.0
n2_fork_b3ae75b6,lower_bound,0,True,True,11.6,11.6,0.0
n2_fork_b3ae75b6,sequential,0,True,True,16.4,16.4,0.0
n2_fork_b3ae75b6,wm_planner,0,True,True,11.9,11.9,0.0
n2_fork_b3ae75b6,wm_planner,1,True,True,11.9,11.9,0.0
n2_fork_b3ae75b6,wm_planner,2,True,True,11.9,11.9,0.0
n2_fork_b6080d5b,lower_bound,0,True,True,14.0,14.0,0.0
n2_fork_b6080d5b,sequential,0,True,True,23.2,23.2,0.0
n2_fork_b6080d5b,wm_planner,0,False,True,13.0,15.1,2.0999999999999996
n2_fork_b6080d5b,wm_planner,1,True,True,15.1,15.1,0.0
n2_fork_b6080d5b,wm_planner,2,False,True,15.0,15.1,0.09999999999999964
n2_fork_b6210793,lower_bound,0,True,True,10.4,10.4,0.0
n2_fork_b6210793,sequential,0,True,True,16.0,16.0,0.0
n2_fork_b6210793,wm_planner,0,True,True,10.4,10.4,0.0
n2_fork_b6210793,wm_planner,1,True,True,10.4,10.4,0.0
n2_fork_b6210793,wm_planner,2,True,True,10.4,10.4,0.0
n2_fork_b8fc783b,lower_bound,0,True,True,14.6,14.6,0.0
n2_fork_b8fc783b,sequential,0,True,True,22.6,22.6,0.0
n2_fork_b8fc783b,wm_planner,0,True,True,14.6,14.6,0.0
n2_fork_b8fc783b,wm_planner,1,True,True,14.6,14.6,0.0
n2_fork_b8fc783b,wm_planner,2,True,True,14.6,14.6,0.0
n2_fork_bab01756,lower_bound,0,True,True,7.3,7.3,0.0
n2_fork_bab01756,sequential,0,True,True,14.5,14.5,0.0
n2_fork_bab01756,wm_planner,0,True,True,7.7,7.7,0.0
n2_fork_bab01756,wm_planner,1,True,True,8.1,7.7,-0.39999999999999947
n2_fork_bab01756,wm_planner,2,True,True,7.8,7.8,0.0
n2_fork_bae2e126,lower_bound,0,True,True,10.9,10.9,0.0
n2_fork_bae2e126,sequential,0,True,True,20.9,20.9,0.0
n2_fork_bae2e126,wm_planner,0,True,True,11.7,11.7,0.0
n2_fork_bae2e126,wm_planner,1,True,True,11.9,11.9,0.0
n2_fork_bae2e126,wm_planner,2,True,True,11.9,11.9,0.0
n2_fork_bc621462,lower_bound,0,True,True,14.6,14.6,0.0
n2_fork_bc621462,sequential,0,False,False,,,
n2_fork_bc621462,wm_planner,0,True,True,17.4,15.8,-1.5999999999999979
n2_fork_bc621462,wm_planner,1,True,True,17.6,15.9,-1.700000000000001
n2_fork_bc621462,wm_planner,2,True,True,18.0,15.6,-2.4000000000000004
n2_fork_bd7ed44c,lower_bound,0,True,True,11.3,11.3,0.0
n2_fork_bd7ed44c,sequential,0,True,True,18.3,18.3,0.0
n2_fork_bd7ed44c,wm_planner,0,True,True,11.7,11.7,0.0
n2_fork_bd7ed44c,wm_planner,1,True,True,11.7,11.7,0.0
n2_fork_bd7ed44c,wm_planner,2,True,True,11.7,11.7,0.0
n2_fork_bf4f6de5,lower_bound,0,True,True,11.9,11.9,0.0
n2_fork_bf4f6de5,sequential,0,True,True,15.8,15.8,0.0
n2_fork_bf4f6de5,wm_planner,0,False,False,17.0,18.0,1.0
n2_fork_bf4f6de5,wm_planner,1,False,True,18.0,14.5,-3.5
n2_fork_bf4f6de5,wm_planner,2,False,True,18.0,14.5,-3.5
n2_fork_bfe44731,lower_bound,0,True,True,17.5,17.5,0.0
n2_fork_bfe44731,sequential,0,True,True,20.9,20.9,0.0
n2_fork_bfe44731,wm_planner,0,False,True,18.0,19.3,1.3000000000000007
n2_fork_bfe44731,wm_planner,1,True,True,21.0,19.2,-1.8000000000000007
n2_fork_bfe44731,wm_planner,2,True,True,19.4,19.3,-0.09999999999999787
n2_fork_c00d1594,lower_bound,0,True,True,15.0,15.0,0.0
n2_fork_c00d1594,sequential,0,False,False,,,
n2_fork_c00d1594,wm_planner,0,True,True,15.8,16.0,0.1999999999999993
n2_fork_c00d1594,wm_planner,1,True,True,15.6,15.6,0.0
n2_fork_c00d1594,wm_planner,2,True,True,15.6,15.6,0.0
n2_fork_c0e5e220,lower_bound,0,True,True,12.4,12.4,0.0
n2_fork_c0e5e220,sequential,0,False,False,,,
n2_fork_c0e5e220,wm_planner,0,True,True,13.4,13.5,0.09999999999999964
n2_fork_c0e5e220,wm_planner,1,True,True,13.7,13.5,-0.1999999999999993
n2_fork_c0e5e220,wm_planner,2,True,True,13.5,13.5,0.0
n2_fork_c5f1e479,lower_bound,0,True,True,11.9,11.9,0.0
n2_fork_c5f1e479,sequential,0,False,False,,,
n2_fork_c5f1e479,wm_planner,0,True,True,12.9,12.9,0.0
n2_fork_c5f1e479,wm_planner,1,True,True,12.9,12.9,0.0
n2_fork_c5f1e479,wm_planner,2,True,True,12.9,12.9,0.0
n2_fork_c980be0e,lower_bound,0,True,True,15.9,15.9,0.0
n2_fork_c980be0e,sequential,0,True,True,21.9,21.9,0.0
n2_fork_c980be0e,wm_planner,0,True,True,16.7,16.7,0.0
n2_fork_c980be0e,wm_planner,1,True,True,16.7,16.7,0.0
n2_fork_c980be0e,wm_planner,2,True,True,16.7,16.5,-0.1999999999999993
n2_fork_c9bf8299,lower_bound,0,True,True,11.8,11.8,0.0
n2_fork_c9bf8299,sequential,0,False,False,,,
n2_fork_c9bf8299,wm_planner,0,True,True,12.7,12.8,0.10000000000000142
n2_fork_c9bf8299,wm_planner,1,True,True,12.8,13.2,0.3999999999999986
n2_fork_c9bf8299,wm_planner,2,True,True,13.0,13.3,0.3000000000000007
n2_fork_c9f3e05e,lower_bound,0,True,True,6.4,6.4,0.0
n2_fork_c9f3e05e,sequential,0,False,False,,,
n2_fork_c9f3e05e,wm_planner,0,True,True,6.4,6.4,0.0
n2_fork_c9f3e05e,wm_planner,1,True,True,6.4,6.4,0.0
n2_fork_c9f3e05e,wm_planner,2,True,True,6.4,6.4,0.0
n2_fork_cafbb692,lower_bound,0,True,True,18.4,18.4,0.0
n2_fork_cafbb692,sequential,0,True,True,29.0,29.0,0.0
n2_fork_cafbb692,wm_planner,0,True,True,19.1,19.1,0.0
n2_fork_cafbb692,wm_planner,1,True,True,19.2,19.2,0.0
n2_fork_cafbb692,wm_planner,2,True,True,19.2,19.2,0.0
n2_fork_cbe198d2,lower_bound,0,True,True,15.4,15.4,0.0
n2_fork_cbe198d2,sequential,0,True,True,17.0,17.0,0.0
n2_fork_cbe198d2,wm_planner,0,True,True,16.0,16.0,0.0
n2_fork_cbe198d2,wm_planner,1,True,True,16.1,16.1,0.0
n2_fork_cbe198d2,wm_planner,2,True,True,16.0,16.0,0.0
n2_fork_cc8ad586,lower_bound,0,True,True,13.7,13.7,0.0
n2_fork_cc8ad586,sequential,0,True,True,24.1,24.1,0.0
n2_fork_cc8ad586,wm_planner,0,True,True,14.2,14.3,0.10000000000000142
n2_fork_cc8ad586,wm_planner,1,True,True,14.9,14.2,-0.7000000000000011
n2_fork_cc8ad586,wm_planner,2,True,True,14.2,14.2,0.0
n2_fork_cd2ba200,lower_bound,0,True,True,14.8,14.8,0.0
n2_fork_cd2ba200,sequential,0,True,True,24.7,24.7,0.0
n2_fork_cd2ba200,wm_planner,0,True,True,14.8,14.8,0.0
n2_fork_cd2ba200,wm_planner,1,True,True,14.8,14.8,0.0
n2_fork_cd2ba200,wm_planner,2,True,True,14.8,14.8,0.0
n2_fork_cd2fc3b8,lower_bound,0,True,True,13.3,13.3,0.0
n2_fork_cd2fc3b8,sequential,0,True,True,17.8,17.8,0.0
n2_fork_cd2fc3b8,wm_planner,0,True,True,13.7,13.7,0.0
n2_fork_cd2fc3b8,wm_planner,1,True,True,13.7,13.7,0.0
n2_fork_cd2fc3b8,wm_planner,2,True,True,13.7,13.7,0.0
n2_fork_ce3dd48f,lower_bound,0,True,True,13.2,13.2,0.0
n2_fork_ce3dd48f,sequential,0,True,True,18.0,18.0,0.0
n2_fork_ce3dd48f,wm_planner,0,True,True,13.9,14.0,0.09999999999999964
n2_fork_ce3dd48f,wm_planner,1,True,True,14.0,14.0,0.0
n2_fork_ce3dd48f,wm_planner,2,True,True,14.1,14.1,0.0
n2_fork_cfd1faf6,lower_bound,0,True,True,13.6,13.6,0.0
n2_fork_cfd1faf6,sequential,0,True,True,18.3,18.3,0.0
n2_fork_cfd1faf6,wm_planner,0,True,True,14.3,14.6,0.29999999999999893
n2_fork_cfd1faf6,wm_planner,1,True,True,14.3,14.6,0.29999999999999893
n2_fork_cfd1faf6,wm_planner,2,True,True,14.5,14.6,0.09999999999999964
n2_fork_d159b296,lower_bound,0,True,True,10.9,10.9,0.0
n2_fork_d159b296,sequential,0,True,True,16.8,16.8,0.0
n2_fork_d159b296,wm_planner,0,False,True,13.0,11.0,-2.0
n2_fork_d159b296,wm_planner,1,False,False,13.0,15.0,2.0
n2_fork_d159b296,wm_planner,2,False,False,13.0,14.0,1.0
n2_fork_d309f77f,lower_bound,0,True,True,10.6,10.6,0.0
n2_fork_d309f77f,sequential,0,True,True,19.9,19.9,0.0
n2_fork_d309f77f,wm_planner,0,True,True,10.7,10.7,0.0
n2_fork_d309f77f,wm_planner,1,True,True,10.7,10.7,0.0
n2_fork_d309f77f,wm_planner,2,True,True,10.8,10.8,0.0
n2_fork_d898c56b,lower_bound,0,True,True,11.6,11.6,0.0
n2_fork_d898c56b,sequential,0,True,True,22.6,22.6,0.0
n2_fork_d898c56b,wm_planner,0,True,True,12.0,12.0,0.0
n2_fork_d898c56b,wm_planner,1,True,True,12.0,12.0,0.0
n2_fork_d898c56b,wm_planner,2,True,True,12.0,12.0,0.0
n2_fork_d8b429d4,lower_bound,0,True,True,16.2,16.2,0.0
n2_fork_d8b429d4,sequential,0,True,True,25.3,25.3,0.0
n2_fork_d8b429d4,wm_planner,0,True,True,17.3,17.8,0.5
n2_fork_d8b429d4,wm_planner,1,True,True,17.3,18.4,1.0999999999999979
n2_fork_d8b429d4,wm_planner,2,True,True,17.4,17.3,-0.09999999999999787
n2_fork_d9a56d4c,lower_bound,0,True,True,11.0,11.0,0.0
n2_fork_d9a56d4c,sequential,0,True,True,17.9,17.9,0.0
n2_fork_d9a56d4c,wm_planner,0,True,True,11.8,11.8,0.0
n2_fork_d9a56d4c,wm_planner,1,True,True,11.8,11.8,0.0
n2_fork_d9a56d4c,wm_planner,2,True,True,11.8,11.8,0.0
n2_fork_da2b768d,lower_bound,0,True,True,11.1,11.1,0.0
n2_fork_da2b768d,sequential,0,True,True,16.1,16.1,0.0
n2_fork_da2b768d,wm_planner,0,True,True,11.3,11.3,0.0
n2_fork_da2b768d,wm_planner,1,True,True,11.3,11.3,0.0
n2_fork_da2b768d,wm_planner,2,True,True,11.3,11.3,0.0
n2_fork_da5e87a6,lower_bound,0,True,True,17.5,17.5,0.0
n2_fork_da5e87a6,sequential,0,True,True,27.1,27.1,0.0
n2_fork_da5e87a6,wm_planner,0,False,False,25.0,27.0,2.0
n2_fork_da5e87a6,wm_planner,1,False,False,24.0,27.0,3.0
n2_fork_da5e87a6,wm_planner,2,False,False,25.0,27.0,2.0
n2_fork_db48d439,lower_bound,0,True,True,9.9,9.9,0.0
n2_fork_db48d439,sequential,0,True,True,17.1,17.1,0.0
n2_fork_db48d439,wm_planner,0,True,True,10.1,10.1,0.0
n2_fork_db48d439,wm_planner,1,True,True,10.2,10.2,0.0
n2_fork_db48d439,wm_planner,2,True,True,10.2,10.2,0.0
n2_fork_dcb9c489,lower_bound,0,True,True,10.6,10.6,0.0
n2_fork_dcb9c489,sequential,0,True,True,18.7,18.7,0.0
n2_fork_dcb9c489,wm_planner,0,False,False,11.0,12.0,1.0
n2_fork_dcb9c489,wm_planner,1,False,False,11.0,12.0,1.0
n2_fork_dcb9c489,wm_planner,2,False,False,11.0,12.0,1.0
n2_fork_dd1ac563,lower_bound,0,True,True,7.7,7.7,0.0
n2_fork_dd1ac563,sequential,0,True,True,13.2,13.2,0.0
n2_fork_dd1ac563,wm_planner,0,True,True,8.0,8.0,0.0
n2_fork_dd1ac563,wm_planner,1,True,True,8.4,8.4,0.0
n2_fork_dd1ac563,wm_planner,2,True,True,8.7,8.1,-0.5999999999999996
n2_fork_de1ea86b,lower_bound,0,True,True,15.4,15.4,0.0
n2_fork_de1ea86b,sequential,0,False,False,,,
n2_fork_de1ea86b,wm_planner,0,True,True,17.0,16.8,-0.1999999999999993
n2_fork_de1ea86b,wm_planner,1,True,True,17.3,16.9,-0.40000000000000213
n2_fork_de1ea86b,wm_planner,2,True,True,17.2,16.8,-0.3999999999999986
n2_fork_e133b2ac,lower_bound,0,True,True,9.9,9.9,0.0
n2_fork_e133b2ac,sequential,0,False,False,,,
n2_fork_e133b2ac,wm_planner,0,True,True,10.9,10.9,0.0
n2_fork_e133b2ac,wm_planner,1,True,True,11.0,10.9,-0.09999999999999964
n2_fork_e133b2ac,wm_planner,2,True,True,10.9,10.9,0.0
n2_fork_e4162edc,lower_bound,0,True,True,11.7,11.7,0.0
n2_fork_e4162edc,sequential,0,False,False,,,
n2_fork_e4162edc,wm_planner,0,True,True,13.6,13.4,-0.1999999999999993
n2_fork_e4162edc,wm_planner,1,True,True,13.6,13.6,0.0
n2_fork_e4162edc,wm_planner,2,True,True,13.6,13.6,0.0
n2_fork_e74a5d7c,lower_bound,0,True,True,15.9,15.9,0.0
n2_fork_e74a5d7c,sequential,0,True,True,31.5,31.5,0.0
n2_fork_e74a5d7c,wm_planner,0,True,True,15.9,15.9,0.0
n2_fork_e74a5d7c,wm_planner,1,True,True,15.9,15.9,0.0
n2_fork_e74a5d7c,wm_planner,2,True,True,15.9,15.9,0.0
n2_fork_e77f5fc4,lower_bound,0,True,True,10.1,10.1,0.0
n2_fork_e77f5fc4,sequential,0,True,True,16.0,16.0,0.0
n2_fork_e77f5fc4,wm_planner,0,True,True,10.7,10.8,0.10000000000000142
n2_fork_e77f5fc4,wm_planner,1,True,True,11.0,11.0,0.0
n2_fork_e77f5fc4,wm_planner,2,True,True,10.7,10.8,0.10000000000000142
n2_fork_ea461018,lower_bound,0,True,True,14.8,14.8,0.0
n2_fork_ea461018,sequential,0,True,True,25.2,25.2,0.0
