uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,max_accel,phys_fp
n3_none_ef543451,6,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,10.0,23.3,19.993,3.679,True,0.9208,0.3404,0,4,3.246,8.1,1.2346,fb5c257,2,300.0,16,16,True,,4,3,0,1,0,111,0,9.3243,2070da06d4a0
n3_none_6a717bce,3,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,14.5,43.0,39.313,8.054,True,0.7247,0.3204,0,7,6.708,11.7,1.2393,fb5c257,1,300.0,16,16,True,,5,3,1,1,0,201,1,10.5435,2070da06d4a0
n3_none_10909d9d,5,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,12.7,34.3,33.284,3.584,True,1.0994,0.3204,0,4,4.34,10.9,1.1651,fb5c257,2,300.0,16,16,True,,5,3,1,1,0,220,1,10.9827,2070da06d4a0
n3_none_10909d9d,5,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,12.2,33.0,32.151,3.233,True,1.0144,0.3364,0,4,4.877,10.9,1.1193,fb5c257,1,300.0,16,16,True,,7,3,1,3,0,210,1,11.1186,2070da06d4a0
n3_none_ad94e37a,4,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.2,46.2,45.719,3.835,True,0.9305,0.3378,0,0,6.023,16.0,1.075,fb5c257,1,300.0,16,16,False,,7,3,1,3,0,326,1,11.4434,2070da06d4a0
n3_none_ad94e37a,4,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.6,48.7,47.438,4.994,True,0.9441,0.3201,0,2,6.199,16.0,1.1,fb5c257,2,300.0,16,16,False,,6,2,2,2,0,332,2,12.0,2070da06d4a0
n3_none_ad94e37a,4,3,none,10.0,6-8,0.0,0.55,lower_bound,ok,16.0,,,,,,,,,0.0,16.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_ad94e37a,4,3,none,10.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,16.0,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_ad94e37a,4,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.0,45.9,45.783,3.504,True,0.9267,0.3378,0,1,6.579,16.0,1.0625,fb5c257,0,300.0,16,16,False,,7,3,1,3,0,335,1,11.4434,2070da06d4a0
n3_none_4c8f9ca0,7,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.2,47.0,43.966,6.149,True,1.4062,0.321,0,5,7.104,14.7,1.1701,fb5c257,1,300.0,16,16,False,,8,3,4,1,0,270,4,12.0,2070da06d4a0
n3_none_7aa7171d,8,3,none,10.0,6-8,0.0,0.55,lower_bound,ok,15.2,,,,,,,,,0.0,15.2,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_7aa7171d,8,3,none,10.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,15.2,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_7aa7171d,8,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.4,44.7,43.678,6.051,True,0.7003,0.3239,0,3,6.007,15.2,1.1447,fb5c257,0,300.0,16,16,True,,8,2,2,2,2,286,2,12.0,2070da06d4a0
n3_none_4c8f9ca0,7,3,none,10.0,6-8,0.0,0.55,lower_bound,ok,14.7,,,,,,,,,0.0,14.7,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_4c8f9ca0,7,3,none,10.0,6-8,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.7,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_4c8f9ca0,7,3,none,10.0,6-8,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,23.0,55.6,37.685,21.059,False,1.0825,0.32,0,1,7.576,14.7,1.5646,fb5c257,0,300.0,16,16,True,deadlock: no team progress,7,2,3,2,0,226,3,11.942,2070da06d4a0
n3_none_4c8f9ca0,7,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,23.5,56.5,42.607,16.773,True,1.5703,0.3204,0,3,7.392,14.7,1.5986,fb5c257,2,300.0,16,16,False,,9,2,5,2,0,265,5,11.899,2070da06d4a0
n3_none_3a660e8e,9,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.3,40.9,38.861,4.655,True,0.9311,0.331,0,3,4.713,15.6,1.109,fb5c257,1,300.0,16,16,True,,8,3,1,4,0,256,1,11.8758,2070da06d4a0
n3_none_7aa7171d,8,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.4,44.7,44.442,5.433,True,0.7384,0.32,0,1,5.47,15.2,1.1447,fb5c257,2,300.0,16,16,False,,4,2,0,2,0,309,0,8.0924,2070da06d4a0
n3_none_3a660e8e,9,3,none,10.0,6-8,0.0,0.55,lower_bound,ok,15.6,,,,,,,,,0.0,15.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_3a660e8e,9,3,none,10.0,6-8,0.0,0.55,sequential,ok,33.9,75.5,35.542,41.6,True,2.343,0.3906,0,,0.028,15.6,2.1731,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_3a660e8e,9,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.2,40.9,37.131,6.143,True,0.9219,0.331,0,2,5.43,15.6,1.1026,fb5c257,0,300.0,16,16,True,,7,3,1,3,0,237,1,8.8241,2070da06d4a0
n3_none_7aa7171d,8,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,16.4,43.6,43.692,5.021,True,0.8325,0.3204,0,3,6.145,15.2,1.0789,fb5c257,1,300.0,16,16,False,,5,2,1,2,0,289,1,12.0,2070da06d4a0
n3_none_3a660e8e,9,3,none,10.0,6-8,0.0,0.55,wm_planner,ok,17.4,43.3,40.537,5.702,True,0.9246,0.3241,0,3,6.749,15.6,1.1154,fb5c257,2,300.0,16,16,True,,8,3,2,3,0,265,2,12.0,2070da06d4a0
n3_none_19d19f4a,1,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,17.4,,,,,,,,,0.0,17.4,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_19d19f4a,1,3,none,10.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,17.4,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_19d19f4a,1,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,18.6,43.5,43.587,3.774,True,1.0739,0.3223,0,2,5.1,17.4,1.069,fb5c257,0,300.0,16,16,False,,7,3,0,4,0,307,0,7.4834,2070da06d4a0
n3_none_b7f4b49d,0,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,19.9,51.0,46.411,8.452,True,0.9236,0.322,0,3,6.995,16.7,1.1916,fb5c257,1,300.0,16,16,True,,12,3,4,5,0,268,4,12.0,2070da06d4a0
n3_none_b7f4b49d,0,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,16.7,,,,,,,,,0.0,16.7,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_b7f4b49d,0,3,none,10.0,6-8,1.0,0.55,sequential,ok,41.4,75.4,44.432,34.0,True,1.0319,0.3469,0,,0.033,16.7,2.479,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_b7f4b49d,0,3,none,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,54.3,43.67,14.016,False,0.816,0.3215,0,5,7.409,16.7,1.497,fb5c257,0,300.0,16,16,True,deadlock: no team progress,7,3,3,1,0,270,3,9.0,2070da06d4a0
n3_none_065a2f83,2,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,13.1,,,,,,,,,0.0,13.1,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_065a2f83,2,3,none,10.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.1,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_065a2f83,2,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,14.9,38.5,35.227,6.156,True,0.8636,0.3204,0,2,4.38,13.1,1.1374,fb5c257,0,300.0,16,16,True,,7,3,1,3,0,181,1,9.8917,2070da06d4a0
n3_none_b7f4b49d,0,3,none,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,24.0,53.1,43.678,12.835,False,0.9216,0.3225,0,3,7.995,16.7,1.4371,fb5c257,2,300.0,16,16,True,deadlock: no team progress,10,3,4,3,0,283,4,12.0,2070da06d4a0
n3_none_f9db3c01,3,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,14.0,37.9,33.999,6.532,True,0.7001,0.3202,0,2,4.432,10.0,1.4,fb5c257,2,300.0,16,16,True,,7,2,2,2,1,200,2,9.8711,2070da06d4a0
n3_none_f9db3c01,3,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,15.1,43.1,36.539,9.601,True,0.8508,0.3247,0,4,4.771,10.0,1.51,fb5c257,1,300.0,16,16,False,,8,3,2,3,0,179,2,11.9116,2070da06d4a0
n3_none_f9db3c01,3,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,10.0,,,,,,,,,0.0,10.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_f9db3c01,3,3,none,10.0,6-8,1.0,0.55,sequential,ok,29.4,59.3,31.045,29.9,True,1.9539,0.3891,0,,0.009,10.0,2.94,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_f9db3c01,3,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,15.8,39.8,36.92,6.007,True,0.9238,0.3201,0,4,4.917,10.0,1.58,fb5c257,0,300.0,16,16,True,,9,3,3,3,0,210,3,9.0977,2070da06d4a0
n3_none_065a2f83,2,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,14.7,35.2,33.248,4.477,True,0.9259,0.3209,0,3,5.181,13.1,1.1221,fb5c257,1,300.0,16,16,True,,6,3,1,2,0,205,1,12.0,2070da06d4a0
n3_none_19d19f4a,1,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,19.2,47.7,46.072,5.885,True,0.9383,0.3201,0,2,7.966,17.4,1.1034,fb5c257,2,300.0,16,16,False,,7,3,1,3,0,295,1,11.9191,2070da06d4a0
n3_none_065a2f83,2,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,13.9,37.0,35.436,4.455,True,0.9217,0.3239,0,2,5.443,13.1,1.0611,fb5c257,2,300.0,16,16,True,,7,3,0,4,0,217,0,10.7138,2070da06d4a0
n3_none_19d19f4a,1,3,none,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,25.0,55.4,32.851,25.746,False,1.1705,0.3212,0,1,8.541,17.4,1.4368,fb5c257,1,300.0,16,16,True,deadlock: no team progress,5,2,2,1,0,228,2,12.0,2070da06d4a0
n3_none_c1e59952,6,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,8.1,,,,,,,,,0.0,8.1,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_c1e59952,6,3,none,10.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,8.1,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_c1e59952,6,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,10.2,25.3,19.59,5.168,True,0.9204,0.3283,0,3,2.557,8.1,1.2593,fb5c257,0,300.0,16,16,False,,5,2,0,3,0,102,0,6.953,2070da06d4a0
n3_none_76d5002d,4,3,none,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,36.9,23.566,14.95,False,0.9222,0.3335,0,2,6.039,13.4,1.4179,fb5c257,1,300.0,16,16,True,deadlock: no team progress,5,1,2,2,0,148,2,12.0,2070da06d4a0
n3_none_7ae5b02c,5,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_7ae5b02c,5,3,none,10.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,10.9,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_7ae5b02c,5,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,13.1,37.7,35.383,5.689,True,0.9239,0.3218,0,4,4.259,10.9,1.2018,fb5c257,0,300.0,16,16,True,,4,3,0,1,0,194,0,10.0779,2070da06d4a0
n3_none_76d5002d,4,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,13.4,,,,,,,,,0.0,13.4,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_76d5002d,4,3,none,10.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.4,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_76d5002d,4,3,none,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,19.0,36.9,23.596,14.92,False,0.9269,0.3341,0,1,6.003,13.4,1.4179,fb5c257,0,300.0,16,16,True,deadlock: no team progress,5,1,2,2,0,146,2,12.0,2070da06d4a0
n3_none_c1e59952,6,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,11.3,23.7,19.759,3.467,True,0.9209,0.4599,0,1,2.436,8.1,1.3951,fb5c257,2,300.0,16,16,True,,3,2,0,1,0,119,0,8.364,2070da06d4a0
n3_none_7ae5b02c,5,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,12.4,35.6,32.451,6.042,True,0.9469,0.3204,0,2,3.986,10.9,1.1376,fb5c257,2,300.0,16,16,True,,3,3,0,0,0,203,0,11.979,2070da06d4a0
n3_none_c1e59952,6,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,9.3,23.5,18.867,3.992,True,0.9661,0.4052,0,3,3.218,8.1,1.1481,fb5c257,1,300.0,16,16,True,,5,3,0,2,0,102,0,8.5632,2070da06d4a0
n3_none_7ae5b02c,5,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,12.8,37.2,33.22,6.913,True,0.9207,0.3218,0,5,4.511,10.9,1.1743,fb5c257,1,300.0,16,16,True,,6,3,0,3,0,185,0,9.6463,2070da06d4a0
n3_none_76d5002d,4,3,none,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,20.0,38.6,23.926,16.35,False,0.9222,0.3335,0,2,6.33,13.4,1.4925,fb5c257,2,300.0,16,16,True,deadlock: no team progress,4,1,2,1,0,147,2,12.0,2070da06d4a0
n3_none_abcbc138,8,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,16.7,37.7,36.423,5.158,True,0.9549,0.3369,0,2,4.838,15.2,1.0987,fb5c257,2,300.0,16,16,False,,7,3,1,3,0,242,1,12.0,2070da06d4a0
n3_none_dd225202,9,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,10.8,,,,,,,,,0.0,10.8,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_dd225202,9,3,none,10.0,6-8,1.0,0.55,sequential,ok,28.3,60.3,30.674,32.0,True,1.9027,0.419,0,,0.016,10.8,2.6204,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_dd225202,9,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,13.1,34.6,32.42,5.331,True,0.9294,0.4301,0,5,4.0,10.8,1.213,fb5c257,0,300.0,16,16,True,,5,3,0,2,0,187,0,11.279,2070da06d4a0
n3_none_dd225202,9,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,13.4,32.7,31.669,4.088,True,0.9279,0.4301,0,3,3.893,10.8,1.2407,fb5c257,2,300.0,16,16,True,,4,3,0,1,0,205,0,10.936,2070da06d4a0
n3_none_abcbc138,8,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,17.4,39.4,37.021,6.265,True,0.9427,0.3495,0,2,5.397,15.2,1.1447,fb5c257,1,300.0,16,16,True,,5,3,0,2,0,235,0,10.343,2070da06d4a0
n3_none_b27304a8,0,3,none,12.0,2-3,0.0,0.55,lower_bound,ok,15.1,,,,,,,,,0.0,15.1,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_b27304a8,0,3,none,12.0,2-3,0.0,0.55,sequential,ok,34.4,69.4,36.12,35.0,True,1.0355,0.3399,0,,0.016,15.1,2.2781,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_b27304a8,0,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,17.4,39.2,37.475,4.13,True,0.9214,0.3326,0,3,4.101,15.1,1.1523,fb5c257,0,300.0,16,16,True,,10,3,3,4,0,253,3,12.0,2070da06d4a0
n3_none_b27304a8,0,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,18.0,39.2,37.44,4.204,True,0.9235,0.3274,0,3,4.201,15.1,1.1921,fb5c257,1,300.0,16,16,True,,7,3,2,2,0,251,2,12.0,2070da06d4a0
n3_none_dd225202,9,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,13.4,33.3,32.011,4.42,True,0.9279,0.4301,0,1,4.956,10.8,1.2407,fb5c257,1,300.0,16,16,True,,4,3,0,1,0,207,0,11.342,2070da06d4a0
n3_none_b27304a8,0,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,17.1,38.3,36.582,4.04,True,0.9235,0.3326,0,4,4.727,15.1,1.1325,fb5c257,2,300.0,16,16,True,,8,3,2,3,0,236,2,12.0,2070da06d4a0
n3_none_9faecc03,1,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,14.7,36.0,36.447,2.218,True,1.0603,0.3867,0,0,4.556,14.3,1.028,fb5c257,1,300.0,16,16,True,,5,3,0,2,0,282,0,11.8654,2070da06d4a0
n3_none_abcbc138,8,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,15.2,,,,,,,,,0.0,15.2,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_abcbc138,8,3,none,10.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,15.2,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_abcbc138,8,3,none,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,21.0,40.6,32.717,11.071,False,0.9366,0.4162,0,3,6.98,15.2,1.3816,fb5c257,0,300.0,16,16,True,deadlock: no team progress,3,3,0,0,0,200,0,10.343,2070da06d4a0
n3_none_255de7e6,7,3,none,10.0,6-8,1.0,0.55,lower_bound,ok,14.7,,,,,,,,,0.0,14.7,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_255de7e6,7,3,none,10.0,6-8,1.0,0.55,sequential,no_solution,,,,,,,,,,,14.7,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_255de7e6,7,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,25.2,62.4,45.77,19.981,True,0.82,0.3201,0,2,7.563,14.7,1.7143,fb5c257,0,300.0,16,16,True,,10,3,4,3,0,277,4,9.1253,2070da06d4a0
n3_none_9faecc03,1,3,none,12.0,2-3,0.0,0.55,lower_bound,ok,14.3,,,,,,,,,0.0,14.3,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_9faecc03,1,3,none,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.3,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_9faecc03,1,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,14.7,36.0,36.444,2.22,True,0.9957,0.3867,0,0,4.661,14.3,1.028,fb5c257,0,300.0,16,16,True,,5,3,0,2,0,282,0,11.8654,2070da06d4a0
n3_none_9faecc03,1,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,14.7,36.0,36.447,2.218,True,1.0603,0.3867,0,0,4.411,14.3,1.028,fb5c257,2,300.0,16,16,True,,5,3,0,2,0,282,0,11.8654,2070da06d4a0
n3_none_b2ec84f7,2,3,none,12.0,2-3,0.0,0.55,lower_bound,ok,17.7,,,,,,,,,0.0,17.7,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_b2ec84f7,2,3,none,12.0,2-3,0.0,0.55,sequential,ok,32.8,80.5,34.802,47.7,True,1.0251,0.395,0,,0.017,17.7,1.8531,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_b2ec84f7,2,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,18.4,37.0,35.862,3.69,True,2.1456,0.3255,0,0,3.834,17.7,1.0395,fb5c257,0,300.0,16,16,True,,6,3,2,1,0,260,2,12.0,2070da06d4a0
n3_none_b2ec84f7,2,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,18.4,37.0,35.862,3.69,True,2.1456,0.3255,0,0,3.869,17.7,1.0395,fb5c257,2,300.0,16,16,True,,6,3,2,1,0,260,2,12.0,2070da06d4a0
n3_none_255de7e6,7,3,none,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,31.0,73.5,42.547,33.739,False,0.9126,0.3215,0,4,9.798,14.7,2.1088,fb5c257,1,300.0,16,16,True,deadlock: no team progress,12,3,6,3,0,235,6,12.0,2070da06d4a0
n3_none_9c9badc5,3,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,19.4,37.4,37.774,2.566,True,0.978,0.3214,0,1,4.096,18.9,1.0265,fb5c257,1,300.0,16,16,False,,3,2,0,1,0,276,0,11.8762,2070da06d4a0
n3_none_255de7e6,7,3,none,10.0,6-8,1.0,0.55,wm_planner,ok,25.5,68.5,46.049,25.878,True,0.9234,0.3201,0,6,9.98,14.7,1.7347,fb5c257,2,300.0,16,16,True,,9,3,4,2,0,221,4,11.3767,2070da06d4a0
n3_none_9c9badc5,3,3,none,12.0,2-3,0.0,0.55,lower_bound,ok,18.9,,,,,,,,,0.0,18.9,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_9c9badc5,3,3,none,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,18.9,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_9c9badc5,3,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,20.0,39.0,38.889,3.218,True,0.9419,0.3243,0,0,4.259,18.9,1.0582,fb5c257,0,300.0,16,16,True,,5,3,0,2,0,285,0,11.8762,2070da06d4a0
n3_none_9c9badc5,3,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,20.0,38.2,37.984,3.16,True,0.9835,0.3243,0,2,4.188,18.9,1.0582,fb5c257,2,300.0,16,16,False,,4,3,0,1,0,271,0,11.8762,2070da06d4a0
n3_none_b2ec84f7,2,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,19.1,37.7,36.169,4.118,True,2.1467,0.3255,0,0,5.277,17.7,1.0791,fb5c257,1,300.0,16,16,True,,5,3,2,0,0,260,2,12.0,2070da06d4a0
n3_none_5b5a0076,6,3,none,12.0,2-3,0.0,0.55,lower_bound,ok,13.6,,,,,,,,,0.0,13.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_5b5a0076,6,3,none,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,13.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_5b5a0076,6,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,13.9,36.7,35.939,2.517,True,1.2025,0.3382,0,1,3.609,13.6,1.0221,fb5c257,0,300.0,16,16,True,,6,3,0,3,0,255,0,9.543,2070da06d4a0
n3_none_e3a60eae,4,3,none,12.0,2-3,0.0,0.55,lower_bound,ok,18.9,,,,,,,,,0.0,18.9,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_e3a60eae,4,3,none,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,18.9,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_e3a60eae,4,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,21.7,51.4,49.937,6.318,True,0.7968,0.3203,0,5,5.83,18.9,1.1481,fb5c257,0,300.0,16,16,True,,4,3,0,1,0,312,0,11.1509,2070da06d4a0
n3_none_5b5a0076,6,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,14.5,37.8,36.367,3.267,True,1.1704,0.3483,0,0,3.722,13.6,1.0662,fb5c257,1,300.0,16,16,True,,6,3,0,3,0,263,0,8.2102,2070da06d4a0
n3_none_aabfe0f6,5,3,none,12.0,2-3,0.0,0.55,lower_bound,ok,19.0,,,,,,,,,0.0,19.0,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_aabfe0f6,5,3,none,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,19.0,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_aabfe0f6,5,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,19.5,43.0,42.381,3.422,True,0.9243,0.3299,0,0,5.531,19.0,1.0263,fb5c257,0,300.0,16,16,True,,7,3,1,3,0,303,1,11.1356,2070da06d4a0
n3_none_aabfe0f6,5,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,19.5,43.0,42.381,3.422,True,0.9243,0.3299,0,0,6.121,19.0,1.0263,fb5c257,1,300.0,16,16,True,,7,3,1,3,0,303,1,11.1356,2070da06d4a0
n3_none_5b5a0076,6,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,14.5,37.5,36.209,3.066,True,1.1777,0.3483,0,0,4.074,13.6,1.0662,fb5c257,2,300.0,16,16,True,,4,2,0,2,0,260,0,9.543,2070da06d4a0
n3_none_aabfe0f6,5,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,19.5,43.0,42.381,3.422,True,0.9243,0.3299,0,0,6.01,19.0,1.0263,fb5c257,2,300.0,16,16,True,,7,3,1,3,0,303,1,11.1356,2070da06d4a0
n3_none_c6864054,7,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,15.9,40.2,39.817,3.223,True,1.4089,0.3395,0,1,3.976,14.6,1.089,fb5c257,1,300.0,16,16,True,,5,3,0,2,0,294,0,7.4437,2070da06d4a0
n3_none_c6864054,7,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,15.9,40.2,39.817,3.223,True,1.4089,0.3395,0,1,4.083,14.6,1.089,fb5c257,2,300.0,16,16,True,,5,3,0,2,0,294,0,7.4437,2070da06d4a0
n3_none_c6864054,7,3,none,12.0,2-3,0.0,0.55,lower_bound,ok,14.6,,,,,,,,,0.0,14.6,1.0,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_c6864054,7,3,none,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,14.6,,fb5c257,0,300.0,,,,,,,,,,,,,2070da06d4a0
n3_none_c6864054,7,3,none,12.0,2-3,0.0,0.55,wm_planner,ok,16.2,40.1,39.161,3.617,True,2.0623,0.3341,0,0,4.03,14.6,1.1096,fb5c257,0,300.0,16,16,True,,4,3,1,0,0,291,1,9.0011,2070da06d4a0
